vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
1,0,1,1,1,0,5433,546,233,0,3,1,277,1,2,3
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
1,0,1,1,0,0,5466,525,224,0,7,2,262,2,2,1
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,21,0,0,0,13,0,0,1
1,0,1,1,0,0,5502,532,192,0,7,2,203,1,3,0
0,0,0,0,0,0,5439,507,234,0,6,3,202,1,3,1
1,0,1,1,0,0,5453,549,270,0,5,2,311,0,4,2
0,0,0,0,0,0,5465,534,59,0,2,2,59,0,0,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,26,0,1,0,22,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5462,517,233,0,2,0,328,2,3,4
1,0,1,1,0,0,5408,544,278,0,5,4,364,3,7,2
0,0,0,0,0,0,5474,538,10,0,2,0,11,0,1,0
0,0,0,0,0,0,5452,541,11,0,3,0,11,0,1,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
0,0,0,0,0,0,5460,541,223,0,10,3,172,2,2,2
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
0,0,0,0,0,0,5516,532,273,0,5,3,265,1,4,1
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,46,0,1,0,74,0,0,1
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5407,524,127,0,1,1,111,1,2,1
0,0,0,0,0,0,5449,539,320,0,11,4,363,1,6,4
0,0,0,0,0,0,5435,523,126,0,3,2,185,1,3,1
0,0,0,0,0,0,5502,520,50,0,2,0,71,0,0,1
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5452,531,57,0,0,0,39,0,0,0
0,0,0,0,0,0,5424,536,155,0,3,1,194,2,2,2
3,0,3,3,0,1,5448,528,344,0,6,1,451,3,3,5
1,0,1,1,0,0,5493,558,373,0,8,1,377,3,3,1
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
0,0,0,0,0,0,5487,520,149,0,9,0,129,1,2,2
1,0,1,1,0,0,5439,535,79,0,4,0,60,0,2,0
0,0,0,0,0,0,5499,549,98,0,2,1,79,2,2,1
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
0,0,0,0,0,0,5394,542,22,0,0,0,35,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
0,0,0,0,0,0,5472,529,24,0,1,1,17,0,0,0
2,0,2,2,1,0,5409,533,283,0,4,2,317,2,4,2
0,0,0,0,0,0,5562,512,42,0,1,2,44,0,1,1
0,0,0,0,0,0,5470,543,263,0,3,1,301,1,4,0
0,0,0,0,0,0,5464,536,17,0,1,1,22,0,0,0
0,0,0,0,0,0,5420,554,234,0,1,1,358,2,3,4
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5442,558,217,0,4,0,198,0,3,1
0,0,0,0,0,0,5491,539,19,0,1,0,21,2,1,0
0,0,0,0,0,0,5451,550,32,0,1,0,24,0,0,0
0,0,0,0,0,0,5465,541,218,0,6,1,299,0,3,2
1,0,1,1,0,0,5430,545,304,0,5,3,351,1,2,0
0,0,0,0,0,0,5422,548,32,0,2,2,32,2,1,2
0,0,0,0,0,0,5517,526,28,0,1,1,27,0,0,1
1,0,1,1,0,0,5463,540,458,0,17,2,508,2,2,1
0,0,0,0,0,0,5450,523,151,0,1,1,238,2,0,0
0,0,0,0,0,0,5423,546,3,0,0,0,0,0,0,0
