vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,81,0,2,0,58,0,0,1
0,0,0,0,0,0,4300,1681,21,0,0,0,17,0,0,0
0,0,0,0,0,0,4392,1634,70,0,8,1,75,2,1,0
0,0,0,0,0,0,4320,1672,69,0,2,1,54,2,1,0
0,0,0,0,0,0,4268,1689,22,0,2,1,21,0,0,0
0,0,0,0,0,0,4337,1667,50,0,1,2,50,1,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
2,0,2,2,1,0,4285,1660,107,0,4,4,94,0,1,1
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
1,0,1,1,1,0,4330,1667,214,0,4,2,223,2,3,1
0,0,0,0,0,0,4328,1672,213,0,6,3,202,0,2,1
0,0,0,0,0,0,4291,1691,104,0,2,3,102,1,1,2
0,0,0,0,0,0,4289,1695,97,0,1,1,80,3,2,0
0,0,0,0,0,0,4317,1662,124,0,5,1,153,2,2,1
1,0,1,1,0,0,4302,1650,140,0,1,0,167,2,2,0
0,0,0,0,0,0,4327,1684,192,0,4,0,206,1,5,3
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4325,1653,319,0,10,2,334,2,3,1
0,0,0,0,0,0,4305,1676,80,0,3,1,82,0,4,0
1,0,1,1,0,0,4316,1687,124,0,4,2,100,0,1,0
0,0,0,0,0,0,4309,1664,136,0,2,0,146,4,3,0
0,0,0,0,0,0,4313,1641,105,0,3,1,128,3,2,1
2,0,2,2,0,0,4401,1645,209,0,7,3,187,4,2,2
0,0,0,0,0,0,4377,1645,97,0,3,0,112,1,2,0
1,0,1,1,0,0,4310,1690,139,0,1,3,112,2,2,3
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4265,1664,98,0,2,1,117,2,2,1
3,0,3,3,2,1,4330,1655,142,0,4,2,141,1,6,1
0,0,0,0,0,0,4269,1690,64,0,2,0,87,1,0,0
0,0,0,0,0,0,4327,1694,30,0,0,1,13,1,1,0
0,0,0,0,0,0,4350,1702,62,0,2,1,64,1,1,0
1,0,1,1,1,0,4321,1660,190,0,4,2,213,1,4,1
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,150,0,2,0,165,0,1,0
1,0,1,1,0,0,4347,1702,184,0,7,2,161,3,3,1
1,0,1,1,0,0,4272,1699,110,0,7,2,103,2,1,1
2,0,2,2,0,0,4399,1649,331,0,4,3,356,2,4,4
0,0,0,0,0,0,4388,1620,47,0,4,0,36,1,2,0
1,0,1,1,0,0,4322,1651,124,0,1,0,144,2,0,1
0,0,0,0,0,0,4397,1654,40,0,2,2,21,0,1,1
0,0,0,0,0,0,4360,1666,81,0,5,2,53,1,0,0
0,0,0,0,0,0,4316,1644,121,0,4,4,94,0,1,2
0,0,0,0,0,0,4269,1666,150,0,4,1,133,0,3,1
1,0,1,1,0,0,4314,1703,202,0,4,2,199,1,4,1
1,0,1,1,0,0,4356,1641,198,0,11,1,186,4,6,2
3,0,3,3,0,0,4275,1662,236,0,4,4,248,6,3,0
0,0,0,0,0,0,4382,1692,7,0,1,0,1,0,0,0
0,0,0,0,0,0,4338,1677,62,0,5,1,76,0,0,0
0,0,0,0,0,0,4333,1667,14,0,0,0,12,0,0,0
1,0,1,1,0,0,4303,1668,323,0,12,5,326,4,5,7
0,0,0,0,0,0,4348,1678,49,0,1,2,44,0,0,0
0,0,0,0,0,0,4313,1686,33,0,0,2,7,0,1,0
0,0,0,0,0,0,4370,1661,54,0,1,0,28,1,0,0
0,0,0,0,0,0,4367,1633,79,0,2,3,78,2,2,0
0,0,0,0,0,0,4332,1672,112,0,8,1,136,3,3,1
0,0,0,0,0,0,4289,1686,138,0,5,4,109,2,2,0
1,0,1,1,0,0,4319,1650,163,0,6,3,159,1,0,1
0,0,0,0,0,0,4389,1655,173,0,4,2,188,0,3,2
0,0,0,0,0,0,4321,1680,121,0,4,0,103,4,2,2
1,0,1,1,0,1,4305,1668,203,0,6,2,174,1,2,0
0,0,0,0,0,0,4324,1643,329,0,8,3,324,5,7,3
0,0,0,0,0,0,4305,1672,53,0,1,1,29,0,1,0
0,0,0,0,0,0,4352,1637,196,0,6,5,194,4,3,1
1,0,1,1,0,0,4326,1662,86,0,3,1,76,1,2,1
1,0,1,1,0,0,4372,1674,73,0,1,2,89,0,1,2
0,0,0,0,0,0,4289,1664,7,0,0,0,3,0,0,0
0,0,0,0,0,0,4289,1663,204,0,5,0,183,1,3,2
0,0,0,0,0,0,4336,1668,155,0,3,3,197,0,2,2
0,0,0,0,0,0,4322,1628,27,0,2,0,41,0,0,0
0,0,0,0,0,0,4366,1698,117,0,5,0,105,0,2,0
0,0,0,0,0,0,4416,1651,64,0,3,1,50,1,0,0
0,0,0,0,0,0,4305,1678,1,0,0,0,2,0,0,0
