vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4891,1097,19,0,0,1,15,0,1,0
0,0,0,0,0,0,4921,1060,17,0,2,1,10,0,2,0
0,0,0,0,0,0,4946,1080,347,0,10,3,352,2,8,4
0,0,0,0,0,0,4890,1104,5,0,0,1,1,0,0,0
0,0,0,0,0,0,4834,1121,85,0,3,1,86,2,3,0
0,0,0,0,0,0,4938,1067,4,0,0,0,2,0,0,0
0,0,0,0,0,0,4974,1059,258,0,2,2,276,3,3,3
0,0,0,0,0,0,4883,1062,289,0,12,0,279,3,1,1
0,0,0,0,0,0,4897,1106,31,0,2,0,26,0,2,0
0,0,0,0,0,0,4886,1113,3,0,0,0,1,0,0,0
1,0,1,1,0,0,4892,1105,270,0,9,2,291,1,3,4
0,0,0,0,0,0,4873,1109,45,0,1,0,48,1,2,0
0,0,0,0,0,0,4911,1075,96,0,3,2,62,1,2,0
0,0,0,0,0,0,4872,1106,268,0,2,1,303,3,5,0
0,0,0,0,0,0,4874,1080,52,0,3,0,30,1,1,0
1,0,1,1,0,0,4937,1074,324,0,11,5,294,1,4,0
0,0,0,0,0,0,4892,1099,125,0,3,1,89,3,1,1
0,0,0,0,0,0,4875,1104,12,0,0,0,4,0,0,0
0,0,0,0,0,0,4903,1076,90,0,2,0,120,2,0,1
0,0,0,0,0,0,4886,1116,65,0,3,2,66,2,2,2
0,0,0,0,0,0,4869,1105,33,0,1,0,20,1,3,0
0,0,0,0,0,0,4858,1098,145,0,1,1,153,0,1,0
0,0,0,0,0,0,4938,1110,21,0,1,2,17,3,0,0
0,0,0,0,0,0,4928,1095,21,0,0,1,15,0,1,0
0,0,0,0,0,0,4858,1144,103,0,2,2,125,2,0,0
0,0,0,0,0,0,4875,1108,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4893,1094,24,0,1,0,8,0,0,0
0,0,0,0,0,0,4815,1116,9,0,0,1,5,0,0,0
0,0,0,0,0,0,4912,1075,269,0,7,3,290,2,2,0
0,0,0,0,0,0,4863,1097,23,0,1,0,17,0,1,0
0,0,0,0,0,0,4945,1078,44,0,2,0,48,0,0,0
0,0,0,0,0,0,4944,1107,44,0,3,0,38,1,1,0
1,0,1,1,0,0,4894,1088,262,0,5,3,347,2,5,3
0,0,0,0,0,0,4880,1078,368,0,7,4,422,2,6,5
0,0,0,0,0,0,4895,1084,228,0,5,3,197,2,4,1
0,0,0,0,0,0,4984,1069,80,0,2,0,39,0,0,0
0,0,0,0,0,0,4865,1109,66,0,3,3,31,0,1,1
0,0,0,0,0,0,4957,1093,96,0,2,0,121,1,1,0
0,0,0,0,0,0,4912,1095,252,0,4,2,297,1,2,0
0,0,0,0,0,0,4912,1064,1,0,0,0,3,0,0,0
0,0,0,0,0,0,4977,1069,180,0,4,2,192,4,2,1
0,0,0,0,0,0,4923,1104,167,0,3,1,174,0,5,0
0,0,0,0,0,0,4867,1092,121,0,3,0,194,0,1,1
0,0,0,0,0,0,4855,1080,54,0,2,0,49,0,1,0
0,0,0,0,0,0,4933,1083,87,0,5,0,67,3,1,0
0,0,0,0,0,0,4922,1079,3,0,0,0,9,0,0,0
0,0,0,0,0,0,4855,1090,26,0,0,1,12,1,0,1
0,0,0,0,0,0,4975,1099,44,0,4,1,34,0,2,0
0,0,0,0,0,0,4906,1109,175,0,5,1,156,0,1,1
0,0,0,0,0,0,4892,1102,299,0,4,2,415,6,8,8
0,0,0,0,0,0,4909,1065,313,0,5,4,328,2,6,1
0,0,0,0,0,0,4960,1065,120,0,6,0,124,1,3,0
1,0,1,1,0,0,4904,1091,304,0,5,4,327,3,1,1
1,0,1,1,0,0,4926,1105,79,0,3,0,110,0,1,2
0,0,0,0,0,0,4927,1074,16,0,2,0,10,0,0,0
0,0,0,0,0,0,4915,1089,385,0,6,3,419,4,8,3
0,0,0,0,0,0,4892,1084,20,0,0,0,23,0,0,0
0,0,0,0,0,0,4854,1117,62,0,1,0,60,1,0,0
2,0,2,2,0,0,4953,1086,202,0,9,1,155,3,2,2
0,0,0,0,0,0,4915,1091,147,0,1,0,122,0,4,2
0,0,0,0,0,0,4865,1109,285,0,6,6,311,1,5,1
0,0,0,0,0,0,4886,1083,43,0,3,0,31,0,1,1
0,0,0,0,0,0,4889,1088,117,0,3,0,121,1,1,1
0,0,0,0,0,0,4881,1108,49,0,1,0,42,1,1,0
0,0,0,0,0,0,4900,1089,27,0,1,0,24,1,1,0
0,0,0,0,0,0,4960,1087,192,0,2,2,234,1,3,0
1,0,1,1,0,1,4860,1089,327,0,14,8,305,3,6,2
0,0,0,0,0,0,4833,1119,25,0,1,0,23,1,1,1
0,0,0,0,0,0,4905,1096,267,0,4,6,267,4,1,1
0,0,0,0,0,0,4831,1119,22,0,1,0,11,1,0,0
0,0,0,0,0,0,4954,1110,12,0,0,0,8,0,0,0
0,0,0,0,0,0,4958,1108,182,0,4,1,190,2,1,0
1,0,1,1,1,0,4872,1106,227,0,5,5,253,4,2,2
0,0,0,0,0,0,4979,1082,2,0,0,0,3,0,0,0
1,0,1,1,0,0,4843,1098,270,0,6,3,278,4,5,2
