vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
2,0,2,2,1,0,4326,1657,176,0,6,0,209,3,3,3
0,0,0,0,0,0,4300,1681,29,0,0,0,26,0,0,0
1,0,1,1,1,0,4390,1634,188,0,16,0,205,3,2,1
1,0,1,1,0,0,4320,1672,147,0,4,1,127,1,1,0
0,0,0,0,0,0,4268,1689,22,0,2,1,21,0,0,0
0,0,0,0,0,0,4337,1667,29,0,1,2,48,1,0,0
0,0,0,0,0,0,4366,1670,16,0,2,0,12,0,0,0
0,0,0,0,0,0,4286,1660,105,0,2,3,102,1,1,1
0,0,0,0,0,0,4329,1674,11,0,1,2,18,0,0,0
0,0,0,0,0,0,4330,1667,302,0,8,4,241,3,1,1
0,0,0,0,0,0,4328,1672,111,0,3,3,81,0,2,1
0,0,0,0,0,0,4291,1691,47,0,1,2,30,1,0,0
0,0,0,0,0,0,4285,1695,240,0,7,3,245,8,6,2
0,0,0,0,0,0,4319,1662,23,0,2,1,8,0,1,1
0,0,0,0,0,0,4304,1650,80,0,2,0,115,1,4,1
0,0,0,0,0,0,4327,1684,172,0,6,1,224,2,4,1
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4319,1653,427,0,15,3,408,8,5,1
1,0,1,1,0,1,4303,1676,140,0,8,3,147,1,8,0
0,0,0,0,0,0,4316,1687,184,0,5,1,192,1,4,2
0,0,0,0,0,0,4310,1664,67,0,4,1,25,1,1,0
0,0,0,0,0,0,4315,1641,82,0,3,1,84,1,1,0
0,0,0,0,0,0,4403,1645,199,0,9,2,202,3,3,1
1,0,1,1,0,0,4374,1645,287,0,11,3,265,3,2,2
1,0,1,1,0,0,4308,1690,246,0,2,6,240,4,6,2
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4261,1664,285,0,7,5,334,7,7,2
0,0,0,0,0,0,4329,1655,340,0,8,4,389,5,9,4
0,0,0,0,0,0,4269,1690,21,0,1,0,15,1,0,0
0,0,0,0,0,0,4327,1694,30,0,0,1,13,1,1,0
1,0,1,1,0,0,4348,1702,165,0,5,3,188,1,1,0
0,0,0,0,0,0,4321,1660,181,0,6,1,174,2,6,1
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,48,0,2,0,28,0,0,0
0,0,0,0,0,0,4348,1702,231,0,5,4,217,3,1,1
1,0,1,1,0,0,4268,1699,165,0,5,3,200,5,4,2
0,0,0,0,0,0,4400,1649,173,0,6,1,166,1,2,1
0,0,0,0,0,0,4388,1620,49,0,4,0,48,1,2,0
0,0,0,0,0,0,4322,1651,49,0,0,0,52,3,0,1
0,0,0,0,0,0,4397,1654,59,0,2,3,32,0,1,0
0,0,0,0,0,0,4360,1666,77,0,4,2,47,1,0,0
0,0,0,0,0,0,4314,1644,245,0,8,7,218,2,5,3
0,0,0,0,0,0,4269,1666,177,0,7,2,218,0,1,3
1,0,1,1,0,0,4311,1703,153,0,5,1,146,6,4,1
0,0,0,0,0,0,4357,1641,180,0,7,3,146,4,5,1
0,0,0,0,0,0,4277,1662,293,0,7,6,318,7,2,3
0,0,0,0,0,0,4382,1692,7,0,1,0,1,0,0,0
0,0,0,0,0,0,4334,1677,230,0,10,2,233,4,7,3
0,0,0,0,0,0,4333,1667,14,0,0,0,12,0,0,0
0,0,0,0,0,0,4299,1668,478,0,28,9,375,11,3,6
0,0,0,0,0,0,4348,1678,79,0,3,1,74,0,0,0
0,0,0,0,0,0,4311,1686,109,0,3,4,104,2,1,2
0,0,0,0,0,0,4370,1661,44,0,1,0,22,1,0,0
0,0,0,0,0,0,4367,1633,103,0,4,2,86,2,0,0
0,0,0,0,0,0,4333,1672,98,0,7,1,101,2,4,0
0,0,0,0,0,0,4288,1686,158,0,8,3,130,3,5,0
0,0,0,0,0,0,4314,1650,324,0,11,7,344,8,6,1
0,0,0,0,0,0,4389,1655,76,0,2,1,56,0,2,0
1,0,1,1,1,0,4316,1680,266,0,12,1,242,8,4,3
0,0,0,0,0,0,4305,1668,126,0,6,0,113,2,2,0
0,0,0,0,0,0,4325,1643,295,0,9,4,256,2,4,2
0,0,0,0,0,0,4305,1672,55,0,0,2,38,0,1,0
1,0,1,1,1,0,4347,1637,286,0,9,4,264,6,3,2
0,0,0,0,0,0,4327,1662,175,0,5,2,209,1,5,1
0,0,0,0,0,0,4372,1674,102,0,3,2,135,1,0,1
0,0,0,0,0,0,4289,1664,7,0,0,0,3,0,0,0
0,0,0,0,0,0,4287,1663,206,0,3,1,200,2,3,1
0,0,0,0,0,0,4335,1668,67,0,2,2,56,1,2,1
0,0,0,0,0,0,4322,1628,22,0,2,0,24,0,0,0
0,0,0,0,0,0,4364,1698,194,0,5,1,189,2,3,1
0,0,0,0,0,0,4416,1651,62,0,3,1,45,1,0,0
0,0,0,0,0,0,4305,1678,1,0,0,0,2,0,0,0
0,0,0,0,0,0,4405,1654,117,0,6,1,122,2,3,1
0,0,0,0,0,0,4293,1652,12,0,3,3,13,0,0,0
0,0,0,0,0,0,4358,1656,34,0,0,1,31,0,0,0
0,0,0,0,0,0,4367,1663,32,0,1,2,37,3,1,0
1,0,1,1,1,0,4370,1653,373,0,9,3,380,4,7,1
0,0,0,0,0,0,4297,1701,258,0,7,4,270,7,13,1
0,0,0,0,0,0,4304,1667,21,0,0,0,10,2,0,0
0,0,0,0,0,0,4328,1677,79,0,0,0,96,0,2,1
0,0,0,0,0,0,4257,1671,4,0,0,0,3,0,0,0
0,0,0,0,0,0,4312,1662,5,0,2,0,4,0,0,0
0,0,0,0,0,0,4328,1666,178,0,5,6,173,2,4,1
2,0,2,2,0,1,4303,1665,302,0,4,3,289,4,8,1
0,0,0,0,0,0,4325,1650,117,0,5,6,88,3,0,0
0,0,0,0,0,0,4282,1658,58,0,6,2,52,1,2,1
