vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
0,0,0,0,0,0,5434,546,181,0,1,0,290,1,3,2
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
0,0,0,0,0,0,5469,525,62,0,3,1,29,0,0,1
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5504,532,216,0,1,1,368,0,6,2
1,0,1,1,0,0,5438,507,162,0,3,2,174,1,6,2
0,0,0,0,0,0,5454,549,21,0,1,0,23,0,1,0
1,0,1,1,1,0,5464,534,189,0,3,1,210,0,2,1
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,77,0,2,0,125,1,1,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
1,0,1,1,0,0,5463,517,161,0,4,0,234,0,4,2
1,0,1,1,0,0,5409,544,200,0,2,2,261,2,3,3
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,157,0,7,0,188,0,6,1
0,0,0,0,0,0,5439,541,21,0,0,1,7,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
1,0,1,1,0,0,5460,541,338,0,12,6,338,1,4,1
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
1,0,1,1,0,0,5440,516,190,0,4,2,169,0,1,1
0,0,0,0,0,0,5517,532,17,0,0,1,12,0,0,0
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,148,0,2,2,182,0,1,1
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
2,0,2,2,0,0,5406,524,414,0,7,2,459,1,8,4
4,0,4,4,0,0,5444,539,236,0,6,2,222,2,4,1
1,0,1,1,1,0,5434,523,98,0,3,1,78,1,2,1
1,0,1,1,0,0,5501,520,219,0,8,1,176,0,1,2
0,0,0,0,0,0,5508,544,16,0,0,0,6,0,0,0
0,0,0,0,0,0,5452,531,37,0,0,0,20,0,0,0
1,0,1,1,0,0,5424,536,228,0,0,2,297,0,2,1
3,0,3,3,1,0,5450,528,470,0,8,5,570,1,5,1
2,0,2,2,0,1,5492,558,313,0,7,3,338,1,9,2
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
0,0,0,0,0,0,5488,520,196,0,3,0,223,0,4,1
1,0,1,1,0,0,5438,535,314,0,9,0,370,1,9,0
0,0,0,0,0,0,5500,549,92,0,4,0,65,1,0,1
1,0,1,1,0,0,5503,523,247,0,7,2,271,0,3,1
1,0,1,1,0,1,5413,545,19,0,0,1,14,1,0,1
0,0,0,0,0,0,5394,542,22,0,0,0,36,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
