vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,80,0,2,0,59,0,0,1
0,0,0,0,0,0,4300,1681,21,0,0,0,17,0,0,0
0,0,0,0,0,0,4392,1634,73,0,8,1,83,2,1,0
0,0,0,0,0,0,4320,1672,68,0,2,1,53,2,1,0
0,0,0,0,0,0,4268,1689,22,0,2,1,21,0,0,0
0,0,0,0,0,0,4336,1667,66,0,1,3,101,2,1,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
1,0,1,1,0,0,4286,1660,99,0,4,4,91,0,1,1
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
1,0,1,1,1,0,4327,1667,227,0,5,3,235,5,3,1
0,0,0,0,0,0,4328,1672,129,0,4,3,134,0,2,1
0,0,0,0,0,0,4291,1691,83,0,2,2,73,1,2,1
0,0,0,0,0,0,4289,1695,110,0,1,2,108,3,2,0
0,0,0,0,0,0,4317,1662,121,0,7,1,123,2,5,1
0,0,0,0,0,0,4303,1650,194,0,4,1,299,2,2,1
0,0,0,0,0,0,4328,1684,170,0,5,0,207,0,7,1
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4326,1653,256,0,12,1,284,1,4,0
0,0,0,0,0,0,4304,1676,85,0,3,1,88,1,5,0
1,0,1,1,0,0,4314,1687,156,0,4,3,157,2,2,1
0,0,0,0,0,0,4309,1664,132,0,2,0,127,2,3,1
0,0,0,0,0,0,4312,1641,123,0,3,2,138,4,3,1
1,0,1,1,0,0,4402,1645,285,0,9,4,269,3,3,2
0,0,0,0,0,0,4377,1645,80,0,3,0,80,1,1,0
1,0,1,1,0,0,4310,1690,153,0,2,3,127,2,2,2
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4265,1664,82,0,2,1,96,2,2,1
2,0,2,2,1,1,4330,1655,172,0,5,2,212,2,7,1
0,0,0,0,0,0,4269,1690,40,0,2,0,56,1,0,0
0,0,0,0,0,0,4327,1694,30,0,0,1,13,1,1,0
0,0,0,0,0,0,4350,1702,62,0,2,1,64,1,1,0
1,0,1,1,1,0,4321,1660,164,0,4,3,166,1,5,1
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,111,0,2,0,120,0,1,0
1,0,1,1,0,0,4345,1702,253,0,5,4,286,5,4,1
1,0,1,1,0,0,4272,1699,120,0,9,2,110,2,1,1
1,0,1,1,0,0,4399,1649,207,0,6,2,262,1,6,3
0,0,0,0,0,0,4388,1620,47,0,4,0,36,1,2,0
1,0,1,1,0,0,4321,1651,72,0,2,0,126,3,2,1
0,0,0,0,0,0,4397,1654,40,0,2,2,21,0,1,1
0,0,0,0,0,0,4360,1666,81,0,5,2,53,1,0,0
0,0,0,0,0,0,4316,1644,165,0,5,4,149,0,1,2
0,0,0,0,0,0,4269,1666,212,0,5,1,247,0,6,2
1,0,1,1,0,0,4314,1703,235,0,8,3,223,1,3,2
1,0,1,1,0,0,4356,1641,204,0,9,1,218,4,6,4
2,0,2,2,0,0,4276,1662,300,0,6,5,329,6,5,0
0,0,0,0,0,0,4382,1692,7,0,1,0,1,0,0,0
0,0,0,0,0,0,4338,1677,116,0,6,1,164,0,4,1
0,0,0,0,0,0,4333,1667,14,0,0,0,12,0,0,0
1,0,1,1,1,0,4302,1668,362,0,10,5,379,5,0,8
0,0,0,0,0,0,4348,1678,49,0,1,2,44,0,0,0
0,0,0,0,0,0,4313,1686,33,0,0,2,7,0,1,0
0,0,0,0,0,0,4370,1661,53,0,1,0,27,1,0,0
0,0,0,0,0,0,4367,1633,71,0,2,2,72,2,1,0
0,0,0,0,0,0,4332,1672,54,0,7,1,55,3,3,1
0,0,0,0,0,0,4288,1686,192,0,7,4,171,3,5,0
1,0,1,1,0,0,4317,1650,258,0,9,4,280,3,4,2
0,0,0,0,0,0,4387,1655,194,0,2,4,177,2,4,0
0,0,0,0,0,0,4321,1680,121,0,4,0,103,4,2,2
0,0,0,0,0,0,4306,1668,139,0,6,2,90,1,0,0
0,0,0,0,0,0,4324,1643,269,0,9,3,260,4,5,4
0,0,0,0,0,0,4305,1672,53,0,1,1,29,0,1,0
0,0,0,0,0,0,4351,1637,178,0,5,4,175,5,3,0
0,0,0,0,0,0,4326,1662,91,0,4,1,82,2,2,1
0,0,0,0,0,0,4373,1674,125,0,3,1,118,0,1,3
0,0,0,0,0,0,4289,1664,7,0,0,0,3,0,0,0
0,0,0,0,0,0,4288,1663,154,0,3,1,132,2,4,3
0,0,0,0,0,0,4336,1668,66,0,3,4,45,0,1,1
0,0,0,0,0,0,4322,1628,41,0,4,0,47,0,1,1
0,0,0,0,0,0,4365,1698,99,0,4,0,92,1,2,0
0,0,0,0,0,0,4416,1651,67,0,3,1,51,1,0,0
0,0,0,0,0,0,4305,1678,1,0,0,0,2,0,0,0
0,0,0,0,0,0,4406,1654,66,0,4,1,49,1,1,0
0,0,0,0,0,0,4293,1652,14,0,3,3,13,0,0,0
0,0,0,0,0,0,4358,1656,30,0,0,0,35,0,0,0
0,0,0,0,0,0,4367,1663,18,0,1,2,24,3,1,0
1,0,1,1,1,0,4369,1653,329,0,10,6,287,5,6,3
0,0,0,0,0,0,4299,1701,264,0,11,2,285,4,3,2
0,0,0,0,0,0,4304,1667,21,0,0,0,10,2,0,0
0,0,0,0,0,0,4328,1677,89,0,1,3,127,0,2,1
0,0,0,0,0,0,4257,1671,4,0,0,0,3,0,0,0
0,0,0,0,0,0,4312,1662,5,0,2,0,4,0,0,0
0,0,0,0,0,0,4328,1666,196,0,4,6,176,2,5,2
1,0,1,1,0,0,4302,1665,328,0,5,2,343,6,5,2
0,0,0,0,0,0,4325,1650,82,0,1,7,72,3,0,0
0,0,0,0,0,0,4283,1658,37,0,4,1,36,0,1,1
0,0,0,0,0,0,4353,1643,51,0,0,0,64,0,2,0
1,0,1,1,0,0,4348,1654,183,0,5,0,198,4,3,1
0,0,0,0,0,0,4375,1643,149,0,7,0,134,0,0,0
