131	54	46	3046	0	0	0	0
22	12	5	3015	0	0	0	0
76	39	28	3031	0	0	0	0
62	24	21	3022	0	0	0	0
34	22	20	3017	0	0	0	0
21	8	6	3014	0	0	0	0
10	1	8	3010	0	0	0	0
199	68	59	3053	0	0	0	0
9	10	4	3014	0	0	0	0
155	55	53	3041	0	0	0	0
56	18	25	3049	0	0	0	0
37	16	19	3024	0	0	0	0
118	57	46	3045	0	0	0	0
14	1	9	3016	0	0	0	0
91	42	35	3023	0	0	0	0
18	5	6	3013	0	0	0	0
4	1	1	3010	0	0	0	0
80	23	21	3019	0	0	0	0
70	33	33	3030	0	0	0	0
87	33	24	3029	0	0	0	0
34	13	13	3016	0	0	0	0
91	31	30	3035	0	0	0	0
110	37	51	3030	0	0	0	0
69	26	27	3022	0	0	0	0
95	25	31	3030	0	0	0	0
15	7	10	3011	0	0	0	0
4	0	0	3009	0	0	0	0
12	10	3	3012	0	0	0	0
140	70	52	3053	0	0	0	0
17	13	7	3018	0	0	0	0
162	76	58	3045	0	0	0	0
46	34	19	3024	0	0	0	0
132	75	52	3054	0	0	0	0
9	1	4	3014	0	0	0	0
105	45	40	3015	0	0	0	0
181	94	84	3053	0	0	0	0
28	11	12	3021	0	0	0	0
23	13	5	3014	0	0	0	0
82	43	29	3030	0	0	0	0
41	15	14	3013	0	0	0	0
96	38	32	3051	0	0	0	0
78	41	35	3039	0	0	0	0
192	53	59	3052	0	0	0	0
113	45	46	3027	0	0	0	0
87	39	46	3018	0	0	0	0
164	77	82	3037	0	0	0	0
141	49	38	3034	0	0	0	0
5	0	2	3009	0	0	0	0
63	47	19	3024	0	0	0	0
38	5	27	3009	0	0	0	0
83	43	17	3034	0	0	0	0
39	26	18	3020	0	0	0	0
13	13	7	3016	0	0	0	0
195	72	72	3043	0	0	0	0
66	18	23	3022	0	0	0	0
125	55	40	3041	0	0	0	0
105	54	58	3050	0	0	0	0
82	59	35	3030	0	0	0	0
126	60	56	3032	0	0	0	0
273	113	114	3070	0	0	0	0
78	48	43	3026	0	0	0	0
130	61	72	3030	0	0	0	0
54	19	21	3015	0	0	0	0
187	96	64	3058	0	0	0	0
237	105	97	3039	0	0	0	0
91	34	37	3032	0	0	0	0
16	5	13	3011	0	0	0	0
47	11	29	3016	0	0	0	0
13	3	5	3012	0	0	0	0
42	22	14	3025	0	0	0	0
204	130	102	3068	0	0	0	0
41	17	17	3022	0	0	0	0
19	10	8	3016	0	0	0	0
66	9	23	3027	0	0	0	0
97	37	38	3028	0	0	0	0
36	10	11	3018	0	0	0	0
119	64	59	3028	0	0	0	0
124	51	39	3022	0	0	0	0
44	28	14	3028	0	0	0	0
10	6	7	3017	0	0	0	0
83	37	40	3026	0	0	0	0
2	3	1	3010	0	0	0	0
4	1	3	3010	0	0	0	0
209	96	88	3041	0	0	0	0
206	47	63	3034	0	0	0	0
215	76	80	3073	0	0	0	0
92	30	38	3035	0	0	0	0
35	19	13	3018	0	0	0	0
182	78	79	3037	0	0	0	0
159	64	60	3037	0	0	0	0
102	48	42	3024	0	0	0	0
66	26	38	3019	0	0	0	0
36	11	7	3021	0	0	0	0
59	31	31	3023	0	0	0	0
54	19	19	3025	0	0	0	0
21	10	10	3013	0	0	0	0
23	2	12	3012	0	0	0	0
54	16	18	3019	0	0	0	0
157	75	62	3033	0	0	0	0
4	4	2	3009	0	0	0	0
194	66	66	3041	0	0	0	0
21	8	15	3013	0	0	0	0
114	51	49	3052	0	0	0	0
143	61	59	3045	0	0	0	0
106	48	34	3022	0	0	0	0
166	73	61	3053	0	0	0	0
55	24	26	3015	0	0	0	0
16	6	4	3010	0	0	0	0
19	13	6	3015	0	0	0	0
134	70	59	3036	0	0	0	0
105	46	39	3036	0	0	0	0
116	57	60	3025	0	0	0	0
156	48	61	3035	0	0	0	0
242	105	96	3052	0	0	0	0
230	113	83	3040	0	0	0	0
101	36	57	3038	0	0	0	0
64	18	24	3030	0	0	0	0
80	24	27	3027	0	0	0	0
197	70	59	3047	0	0	0	0
30	11	9	3016	0	0	0	0
104	18	28	3030	0	0	0	0
204	112	96	3030	0	0	0	0
59	32	27	3032	0	0	0	0
81	41	34	3030	0	0	0	0
69	31	30	3028	0	0	0	0
43	20	17	3019	0	0	0	0
84	27	32	3024	0	0	0	0
