vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4891,1097,19,0,0,1,15,0,1,0
0,0,0,0,0,0,4921,1060,17,0,2,1,10,0,2,0
0,0,0,0,0,0,4947,1080,96,0,5,2,121,1,2,0
0,0,0,0,0,0,4890,1104,5,0,0,1,1,0,0,0
0,0,0,0,0,0,4834,1121,66,0,2,1,42,2,2,0
0,0,0,0,0,0,4938,1067,4,0,0,0,2,0,0,0
0,0,0,0,0,0,4976,1059,174,0,3,1,155,1,2,1
0,0,0,0,0,0,4883,1062,153,0,7,2,158,3,1,0
0,0,0,0,0,0,4897,1106,31,0,2,0,26,0,2,0
0,0,0,0,0,0,4886,1113,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4891,1105,195,0,6,1,183,3,0,3
0,0,0,0,0,0,4872,1109,209,0,3,2,266,3,2,2
0,0,0,0,0,0,4912,1075,138,0,4,3,156,0,2,0
0,0,0,0,0,0,4874,1106,79,0,0,1,71,1,0,0
0,0,0,0,0,0,4873,1080,51,0,2,0,32,2,2,0
0,0,0,0,0,0,4934,1074,128,0,1,0,126,4,4,1
1,0,1,1,0,0,4891,1099,304,0,8,4,308,2,3,0
0,0,0,0,0,0,4875,1104,12,0,0,0,4,0,0,0
0,0,0,0,0,0,4902,1076,179,0,7,3,209,3,1,2
0,0,0,0,0,0,4887,1116,201,0,4,1,269,1,6,3
0,0,0,0,0,0,4867,1105,159,0,6,1,207,3,6,1
0,0,0,0,0,0,4858,1098,108,0,1,1,99,0,2,0
1,0,1,1,0,0,4936,1110,182,0,6,5,188,5,1,1
0,0,0,0,0,0,4928,1095,21,0,0,1,15,0,1,0
0,0,0,0,0,0,4857,1144,210,0,4,5,299,3,6,3
0,0,0,0,0,0,4875,1108,6,0,1,0,1,0,0,0
1,0,1,1,0,0,4891,1094,185,0,6,0,225,1,3,1
0,0,0,0,0,0,4815,1116,9,0,0,1,5,0,0,0
0,0,0,0,0,0,4912,1075,218,0,6,1,236,2,0,0
0,0,0,0,0,0,4863,1097,22,0,1,0,17,0,1,0
0,0,0,0,0,0,4945,1078,31,0,2,0,37,0,0,0
0,0,0,0,0,0,4944,1107,42,0,3,0,37,1,1,0
0,0,0,0,0,0,4895,1088,47,0,1,0,39,0,0,0
1,0,1,1,0,0,4880,1078,338,0,8,7,353,1,4,2
0,0,0,0,0,0,4895,1084,205,0,3,3,204,2,6,2
0,0,0,0,0,0,4984,1069,57,0,2,0,38,0,0,0
0,0,0,0,0,0,4865,1109,72,0,3,5,56,0,1,1
0,0,0,0,0,0,4955,1093,77,0,7,1,46,3,3,0
0,0,0,0,0,0,4913,1095,85,0,1,3,116,0,2,0
0,0,0,0,0,0,4912,1064,1,0,0,0,3,0,0,0
0,0,0,0,0,0,4978,1069,427,0,11,4,497,4,7,1
0,0,0,0,0,0,4923,1104,264,0,2,3,305,0,4,3
0,0,0,0,0,0,4867,1092,28,0,3,0,24,0,0,0
0,0,0,0,0,0,4855,1080,50,0,2,0,38,0,0,0
0,0,0,0,0,0,4933,1083,70,0,4,0,56,3,1,0
0,0,0,0,0,0,4922,1079,3,0,0,0,9,0,0,0
0,0,0,0,0,0,4855,1090,25,0,0,1,10,1,0,1
0,0,0,0,0,0,4975,1099,46,0,5,1,38,0,2,0
0,0,0,0,0,0,4903,1109,133,0,6,1,106,3,1,0
0,0,0,0,0,0,4897,1102,107,0,0,0,174,1,1,2
0,0,0,0,0,0,4910,1065,71,0,1,0,69,1,1,0
0,0,0,0,0,0,4960,1065,156,0,6,2,131,0,2,0
0,0,0,0,0,0,4908,1091,93,0,3,2,113,0,0,1
0,0,0,0,0,0,4927,1105,26,0,2,0,27,0,0,0
0,0,0,0,0,0,4927,1074,16,0,2,0,10,0,0,0
0,0,0,0,0,0,4915,1089,185,0,6,1,205,2,1,2
0,0,0,0,0,0,4892,1084,20,0,0,0,23,0,0,0
0,0,0,0,0,0,4853,1117,70,0,2,0,50,2,0,0
1,0,1,1,0,0,4951,1086,294,0,7,1,255,6,2,2
0,0,0,0,0,0,4915,1091,75,0,3,0,90,0,2,2
0,0,0,0,0,0,4864,1109,265,0,6,5,285,2,6,1
1,0,1,1,0,0,4885,1083,169,0,5,1,209,0,1,2
0,0,0,0,0,0,4889,1088,113,0,3,0,119,1,0,0
0,0,0,0,0,0,4881,1108,129,0,3,0,135,1,1,0
0,0,0,0,0,0,4900,1089,27,0,1,0,24,1,1,0
0,0,0,0,0,0,4960,1087,63,0,0,0,69,1,0,0
1,0,1,1,0,0,4860,1089,359,0,9,10,377,3,5,4
0,0,0,0,0,0,4833,1119,31,0,1,0,32,1,1,1
0,0,0,0,0,0,4906,1096,207,0,5,3,202,2,1,2
0,0,0,0,0,0,4831,1119,22,0,1,0,11,1,0,0
0,0,0,0,0,0,4954,1110,12,0,0,0,8,0,0,0
0,0,0,0,0,0,4958,1108,91,0,1,2,67,2,1,0
0,0,0,0,0,0,4874,1106,98,0,4,2,111,2,0,1
0,0,0,0,0,0,4979,1082,2,0,0,0,3,0,0,0
1,0,1,1,0,0,4840,1098,375,0,7,2,395,8,5,3
