vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4891,1097,19,0,0,1,15,0,1,0
0,0,0,0,0,0,4921,1060,17,0,2,1,10,0,2,0
0,0,0,0,0,0,4947,1080,41,0,1,2,42,1,0,0
0,0,0,0,0,0,4890,1104,5,0,0,1,1,0,0,0
0,0,0,0,0,0,4833,1121,66,0,3,1,46,3,1,0
0,0,0,0,0,0,4938,1067,4,0,0,0,2,0,0,0
0,0,0,0,0,0,4976,1059,170,0,3,0,129,2,4,0
0,0,0,0,0,0,4883,1062,318,0,10,1,302,3,1,2
1,0,1,1,0,0,4895,1106,84,0,6,0,58,1,3,0
0,0,0,0,0,0,4886,1113,3,0,0,0,1,0,0,0
1,0,1,1,0,1,4891,1105,428,0,5,3,476,3,5,4
0,0,0,0,0,0,4873,1109,284,0,5,3,277,2,5,2
0,0,0,0,0,0,4912,1075,71,0,2,2,46,0,1,0
0,0,0,0,0,0,4874,1106,281,0,7,2,311,1,4,1
1,0,1,1,1,0,4873,1080,117,0,4,0,112,1,2,1
2,0,2,2,1,0,4935,1074,316,0,9,4,349,1,4,0
0,0,0,0,0,0,4893,1099,81,0,0,2,74,1,3,0
0,0,0,0,0,0,4875,1104,12,0,0,0,4,0,0,0
0,0,0,0,0,0,4904,1076,101,0,1,0,144,1,0,2
0,0,0,0,0,0,4886,1116,65,0,3,2,66,2,2,2
0,0,0,0,0,0,4869,1105,33,0,1,0,20,1,3,0
0,0,0,0,0,0,4858,1098,133,0,3,3,122,0,1,0
0,0,0,0,0,0,4938,1110,21,0,1,2,17,3,0,0
1,0,1,1,0,0,4926,1095,82,0,1,2,73,1,1,0
0,0,0,0,0,0,4857,1144,140,0,3,0,111,3,1,0
0,0,0,0,0,0,4875,1108,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4893,1094,24,0,1,0,8,0,0,0
0,0,0,0,0,0,4815,1116,9,0,0,1,5,0,0,0
3,0,3,3,0,0,4907,1075,355,0,8,3,333,5,5,0
0,0,0,0,0,0,4863,1097,23,0,1,0,17,0,1,0
0,0,0,0,0,0,4945,1078,153,0,2,0,165,0,1,0
0,0,0,0,0,0,4944,1107,44,0,3,0,38,1,1,0
0,0,0,0,0,0,4895,1088,142,0,1,2,145,0,1,0
0,0,0,0,0,0,4881,1078,324,0,8,3,318,1,1,1
1,0,1,1,1,0,4894,1084,245,0,4,3,279,2,3,0
0,0,0,0,0,0,4983,1069,69,0,2,1,43,1,2,0
0,0,0,0,0,0,4865,1109,69,0,4,3,38,0,1,0
0,0,0,0,0,0,4957,1093,71,0,0,1,62,1,1,0
0,0,0,0,0,0,4913,1095,233,1,5,4,282,1,2,0
0,0,0,0,0,0,4912,1064,1,0,0,0,3,0,0,0
1,0,1,1,0,0,4978,1069,305,0,4,5,260,2,2,3
0,0,0,0,0,0,4922,1104,288,0,3,3,332,1,6,0
0,0,0,0,0,0,4867,1092,44,0,4,1,55,0,0,1
0,0,0,0,0,0,4855,1080,97,0,2,0,85,0,1,0
1,0,1,1,0,0,4932,1083,53,0,5,0,51,3,2,0
0,0,0,0,0,0,4922,1079,3,0,0,0,9,0,0,0
0,0,0,0,0,0,4855,1090,26,0,0,1,12,1,0,1
0,0,0,0,0,0,4975,1099,44,0,4,1,34,0,2,0
1,0,1,1,1,0,4905,1109,320,0,7,2,323,0,4,2
0,0,0,0,0,0,4897,1102,314,0,2,1,371,1,3,2
0,0,0,0,0,0,4908,1065,311,0,7,4,235,3,7,1
0,0,0,0,0,0,4960,1065,157,0,7,1,143,0,2,1
0,0,0,0,0,0,4907,1091,29,0,4,1,34,1,0,0
0,0,0,0,0,0,4926,1105,139,0,8,0,124,1,1,0
0,0,0,0,0,0,4927,1074,16,0,2,0,10,0,0,0
2,0,2,2,0,0,4911,1089,452,0,8,4,489,4,5,6
0,0,0,0,0,0,4892,1084,20,0,0,0,23,0,0,0
0,0,0,0,0,0,4854,1117,244,0,0,2,294,1,7,2
1,0,1,1,0,0,4954,1086,428,0,9,2,410,3,2,4
0,0,0,0,0,0,4915,1091,108,0,1,1,80,0,2,2
0,0,0,0,0,0,4863,1109,243,0,7,3,255,3,2,3
2,0,2,2,1,0,4884,1083,279,0,3,2,356,0,5,2
0,0,0,0,0,0,4889,1088,100,0,2,0,89,1,0,1
0,0,0,0,0,0,4881,1108,249,0,5,4,250,1,7,2
0,0,0,0,0,0,4900,1089,27,0,1,0,24,1,1,0
0,0,0,0,0,0,4960,1087,253,0,8,1,298,1,3,2
1,0,1,1,0,0,4862,1089,293,0,12,7,310,1,3,5
0,0,0,0,0,0,4833,1119,26,0,1,0,23,1,1,1
1,0,1,1,0,0,4904,1096,345,0,5,1,322,4,3,0
0,0,0,0,0,0,4831,1119,22,0,1,0,11,1,0,0
0,0,0,0,0,0,4954,1110,12,0,0,0,8,0,0,0
0,0,0,0,0,0,4959,1108,203,0,1,3,210,1,2,1
0,0,0,0,0,0,4874,1106,160,0,6,3,147,2,0,1
0,0,0,0,0,0,4979,1082,2,0,0,0,3,0,0,0
1,0,1,1,0,0,4843,1098,215,0,3,2,177,4,6,3
