vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
4,0,4,4,0,0,5429,546,439,1,7,5,455,2,4,7
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
1,0,1,1,0,0,5465,525,540,0,17,6,546,3,8,4
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5504,532,170,0,5,3,154,1,1,0
0,0,0,0,0,0,5438,507,44,0,1,0,32,2,1,0
0,0,0,0,0,0,5454,549,42,0,1,1,50,0,1,1
0,0,0,0,0,0,5464,534,159,0,5,1,133,1,2,1
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5452,529,40,0,1,0,41,2,1,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
1,0,1,1,1,0,5462,517,171,0,3,1,190,1,2,2
2,0,2,2,0,0,5408,544,118,0,2,1,135,3,3,1
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,42,0,3,0,30,0,1,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
4,0,4,4,0,0,5455,541,560,0,10,6,546,3,6,3
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
2,0,2,2,1,0,5513,532,405,0,6,4,347,2,5,0
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
1,0,1,1,0,0,5450,532,131,0,1,0,129,0,4,1
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
1,0,1,1,0,0,5406,524,505,0,9,1,535,1,3,4
1,0,1,1,0,0,5446,539,421,0,9,3,390,4,4,3
0,0,0,0,0,0,5435,523,79,0,2,2,76,1,3,0
2,0,2,2,0,0,5500,520,266,0,8,2,286,0,2,0
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5452,531,277,0,4,4,236,0,5,0
0,0,0,0,0,0,5425,536,116,0,1,2,111,0,0,0
4,0,4,4,0,1,5449,528,124,0,5,0,109,0,1,1
2,0,2,2,1,0,5491,558,265,0,6,6,254,4,3,1
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
0,0,0,0,0,0,5487,520,392,0,11,2,370,1,2,2
1,0,1,1,0,0,5439,535,223,0,7,1,285,0,4,1
3,0,3,3,0,0,5496,549,350,0,8,2,358,2,2,1
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
0,0,0,0,0,0,5394,542,93,0,4,1,123,0,1,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
2,0,2,2,0,0,5469,529,215,0,3,3,291,1,6,0
0,0,0,0,0,0,5411,533,462,0,7,8,482,2,7,1
0,0,0,0,0,0,5562,512,54,0,1,2,45,0,1,1
0,0,0,0,0,0,5469,543,84,0,4,1,49,2,1,0
0,0,0,0,0,0,5464,536,17,0,1,1,22,0,0,0
4,0,4,4,0,1,5418,554,469,0,12,6,479,0,3,4
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5440,558,134,0,3,2,100,2,4,0
0,0,0,0,0,0,5492,539,28,0,2,0,26,1,1,0
0,0,0,0,0,0,5451,550,32,0,1,0,24,0,0,0
3,0,3,3,1,1,5462,541,510,0,16,4,518,1,2,3
2,0,2,2,0,0,5429,545,528,0,12,6,560,3,4,4
0,0,0,0,0,0,5422,548,34,0,3,2,33,2,1,2
1,0,1,1,0,1,5516,526,211,0,6,3,218,0,6,3
5,0,5,5,3,0,5460,540,542,0,8,5,537,1,11,3
0,0,0,0,0,0,5450,523,95,0,1,1,158,2,1,0
0,0,0,0,0,0,5423,546,3,0,0,0,0,0,0,0
2,0,2,2,1,0,5441,533,427,0,6,6,457,1,9,0
0,0,0,0,0,0,5466,523,21,0,2,0,6,1,1,0
0,0,0,0,0,0,5449,537,864,0,18,13,811,4,4,5
2,0,2,2,0,0,5512,533,332,0,8,4,329,0,4,1
8,0,8,8,1,0,5408,536,506,0,13,3,546,3,9,1
1,0,1,1,0,0,5399,549,333,0,7,6,358,3,6,1
0,0,0,0,0,0,5474,530,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5411,539,6,0,0,0,3,0,0,0
0,0,0,0,0,0,5526,537,44,0,2,0,57,0,0,1
0,0,0,0,0,0,5519,548,53,0,1,2,28,1,1,0
5,0,5,5,2,0,5441,536,492,0,8,4,525,1,6,1
5,0,5,5,1,1,5520,536,377,0,9,3,375,0,2,1
4,0,4,4,0,1,5402,539,282,1,6,4,324,0,4,3
0,0,0,0,0,0,5472,542,2,0,0,0,0,0,0,0
2,0,2,2,2,0,5502,528,201,0,2,0,193,1,0,2
1,0,1,1,0,0,5482,541,332,0,7,5,291,3,4,4
0,0,0,0,0,0,5476,528,20,0,0,0,10,0,0,1
2,0,2,2,1,0,5441,530,281,0,7,6,332,0,2,0
0,0,0,0,0,0,5457,548,23,0,0,0,20,0,0,0
0,0,0,0,0,0,5389,539,349,0,6,6,398,1,4,1
0,0,0,0,0,0,5423,550,17,0,0,1,14,1,1,0
0,0,0,0,0,0,5454,540,257,0,5,1,208,2,6,1
0,0,0,0,0,0,5443,531,41,0,1,0,24,1,2,0
5,0,5,5,1,2,5442,528,373,0,10,8,331,3,5,3
0,0,0,0,0,0,5418,523,21,0,1,0,7,0,1,0
0,0,0,0,0,0,5452,545,17,0,2,0,13,0,0,0
4,0,4,4,0,1,5462,536,576,0,16,5,585,5,2,2
1,0,1,1,1,0,5481,535,189,0,3,1,198,1,2,0
0,0,0,0,0,0,5469,539,7,0,0,1,7,0,0,0
1,0,1,1,1,0,5419,547,176,0,5,1,173,0,0,0
1,0,1,1,0,0,5452,552,160,0,3,4,136,0,1,1
4,0,4,4,0,0,5467,528,547,0,14,5,566,7,8,1
4,0,4,4,1,0,5488,536,686,0,12,8,641,2,9,3
0,0,0,0,0,0,5439,536,16,0,1,0,4,0,0,0
3,0,3,3,1,0,5455,538,613,0,11,6,580,2,8,4
0,0,0,0,0,0,5423,541,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5489,528,27,0,0,0,21,0,0,1
0,0,0,0,0,0,5485,546,6,0,0,0,8,0,1,0
0,0,0,0,0,0,5494,540,6,0,1,0,5,1,1,0
0,0,0,0,0,0,5479,530,2,0,0,0,1,0,1,0
6,0,6,6,2,0,5483,542,399,0,8,2,533,5,8,3
0,0,0,0,0,0,5529,532,41,0,0,1,34,0,1,0
0,0,0,0,0,0,5450,519,19,0,1,0,5,0,0,0
6,0,6,6,4,0,5454,511,668,0,11,8,731,0,10,6
0,0,0,0,0,0,5515,512,2,0,0,0,6,1,1,0
0,0,0,0,0,0,5492,529,39,0,4,0,30,0,1,0
0,0,0,0,0,0,5419,538,67,0,3,1,85,0,0,0
0,0,0,0,0,0,5375,555,1,0,1,0,0,0,0,0
0,0,0,0,0,0,5521,514,112,0,2,0,123,0,1,0
3,0,3,3,2,0,5405,533,475,0,12,4,498,1,11,2
0,0,0,0,0,0,5531,542,143,0,2,2,117,1,2,1
3,0,3,3,1,0,5455,532,469,0,11,3,449,1,1,2
2,0,2,2,2,0,5455,551,248,0,3,2,258,1,3,0
3,0,3,3,1,0,5493,544,226,0,5,1,196,3,2,1
0,0,0,0,0,0,5441,546,353,0,5,6,350,2,3,0
