vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,111,0,4,1,103,0,0,1
0,0,0,0,0,0,4300,1681,21,0,0,0,17,0,0,0
1,0,1,1,0,0,4393,1634,175,0,10,0,166,0,3,0
0,0,0,0,0,0,4320,1672,74,0,2,1,50,2,1,0
0,0,0,0,0,0,4268,1689,22,0,2,1,21,0,0,0
0,0,0,0,0,0,4336,1667,40,0,1,2,42,2,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
2,0,2,2,1,0,4285,1660,100,0,4,4,92,0,1,1
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
1,0,1,1,0,0,4329,1667,372,0,8,2,343,3,4,2
0,0,0,0,0,0,4327,1672,135,0,4,4,120,1,2,3
0,0,0,0,0,0,4291,1691,160,0,7,4,131,1,1,1
0,0,0,0,0,0,4289,1695,97,0,1,1,80,3,2,0
0,0,0,0,0,0,4318,1662,123,0,4,1,117,1,2,1
0,0,0,0,0,0,4304,1650,154,0,4,1,169,1,1,0
1,0,1,1,0,0,4327,1684,113,0,5,0,112,0,4,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
1,0,1,1,0,0,4325,1653,235,0,8,2,209,1,3,0
3,0,3,3,1,0,4302,1676,254,0,6,2,262,0,9,1
0,0,0,0,0,0,4317,1687,59,0,2,1,40,0,1,0
2,0,2,2,1,0,4307,1664,296,0,4,1,267,3,4,2
0,0,0,0,0,0,4314,1641,86,0,3,1,100,2,1,1
2,0,2,2,0,0,4401,1645,286,0,5,1,270,2,4,1
2,0,2,2,0,0,4374,1645,486,0,8,4,464,3,14,2
1,0,1,1,0,0,4311,1690,106,0,4,4,103,2,4,0
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4265,1664,94,0,2,1,102,2,2,1
2,0,2,2,1,1,4330,1655,300,0,6,2,266,2,8,1
0,0,0,0,0,0,4269,1690,58,0,1,0,68,1,0,0
0,0,0,0,0,0,4327,1694,30,0,0,1,13,1,1,0
0,0,0,0,0,0,4350,1702,263,0,2,1,337,1,3,2
