14	3	2	1006	0	0	0	0
32	15	19	1017	0	0	0	0
0	0	1	1004	0	0	0	0
41	22	15	1017	0	0	0	0
2	4	4	1004	0	0	0	0
16	11	5	1007	0	0	0	0
69	37	26	1021	0	0	0	0
125	74	47	1030	0	0	0	0
21	8	13	1006	0	0	0	0
61	16	35	1011	0	0	0	0
11	5	6	1005	0	0	0	0
16	13	15	1008	0	0	0	0
1	1	3	1005	0	0	0	0
69	29	41	1029	0	0	0	0
207	118	105	1037	0	0	0	0
11	1	5	1006	0	0	0	0
199	90	75	1040	0	0	0	0
8	8	7	1009	0	0	0	0
9	0	2	1005	0	0	0	0
385	155	125	1062	0	0	0	0
1	0	0	1007	0	0	0	0
221	122	97	1056	0	0	0	0
17	4	3	1009	0	0	0	0
12	3	1	1007	0	0	0	0
6	1	3	1006	0	0	0	0
80	39	35	1014	0	0	0	0
1	0	0	1004	0	0	0	0
215	91	103	1035	0	0	0	0
368	181	137	1061	0	0	0	0
45	31	21	1014	0	0	0	0
195	109	75	1046	0	0	0	0
13	1	7	1005	0	0	0	0
33	17	5	1006	0	0	0	0
270	147	85	1049	0	0	0	0
510	234	205	1081	0	0	0	0
124	45	41	1037	0	0	0	0
2	0	1	1004	0	0	0	0
1	2	1	1004	0	0	0	0
192	108	96	1027	0	0	0	0
252	110	112	1046	0	0	0	0
120	63	59	1023	0	0	0	0
105	65	38	1037	0	0	0	0
16	5	4	1005	0	0	0	0
29	12	12	1009	0	0	0	0
1	2	3	1014	0	0	0	0
7	1	2	1012	0	0	0	0
225	139	91	1035	0	0	0	0
41	22	17	1009	0	0	0	0
112	71	34	1032	0	0	0	0
233	129	81	1057	0	0	0	0
43	18	15	1011	0	0	0	0
1	0	0	1004	0	0	0	0
181	63	75	1043	0	0	0	0
45	13	16	1011	0	0	0	0
28	7	14	1006	0	0	0	0
102	54	40	1026	0	0	0	0
795	357	314	1130	0	0	0	0
246	100	75	1068	0	0	0	0
9	9	5	1009	0	0	0	0
287	119	127	1025	0	0	0	0
105	37	36	1014	0	0	0	0
1	0	2	1004	0	0	0	0
75	28	38	1011	0	0	0	0
6	8	0	1008	0	0	0	0
344	165	153	1070	0	0	0	0
57	34	21	1015	0	0	0	0
291	143	152	1055	0	0	0	0
206	110	85	1047	0	0	0	0
0	0	0	1004	0	0	0	0
4	2	2	1005	0	0	0	0
10	3	2	1007	0	0	0	0
43	14	5	1017	0	0	0	0
11	2	4	1007	0	0	0	0
193	116	78	1057	0	0	0	0
201	91	79	1022	0	0	0	0
2	0	0	1004	0	0	0	0
179	102	71	1031	0	0	0	0
184	85	78	1043	0	0	0	0
17	5	7	1004	0	0	0	0
23	15	8	1010	0	0	0	0
18	10	6	1010	0	0	0	0
103	48	42	1021	0	0	0	0
1	0	0	1004	0	0	0	0
228	115	99	1040	0	0	0	0
14	5	6	1010	0	0	0	0
202	99	79	1039	0	0	0	0
16	4	5	1007	0	0	0	0
14	6	3	1011	0	0	0	0
86	33	45	1023	0	0	0	0
47	17	24	1018	0	0	0	0
4	1	6	1007	0	0	0	0
193	94	84	1025	0	0	0	0
182	73	84	1026	0	0	0	0
266	127	124	1056	0	0	0	0
348	169	141	1051	0	0	0	0
92	53	42	1012	0	0	0	0
414	213	170	1089	0	0	0	0
0	0	0	1004	0	0	0	0
14	7	3	1010	0	0	0	0
7	0	5	1006	0	0	0	0
6	2	1	1005	0	0	0	0
2	0	0	1005	0	0	0	0
103	42	46	1027	0	0	0	0
324	178	114	1075	0	0	0	0
17	9	12	1008	0	0	0	0
264	111	99	1047	0	0	0	0
2	3	2	1005	0	0	0	0
14	1	2	1007	0	0	0	0
54	17	11	1016	0	0	0	0
1	0	0	1004	0	0	0	0
197	102	74	1032	0	0	0	0
230	94	123	1033	0	0	0	0
8	1	3	1005	0	0	0	0
378	202	166	1074	0	0	0	0
142	61	62	1032	0	0	0	0
133	61	51	1035	0	0	0	0
