0	161	2027	629	338
0	168	2020	654	360
0	140	2054	589	351
0	146	2069	646	322
0	136	2070	579	349
0	157	2028	622	350
0	157	2076	635	362
0	166	2056	585	361
0	176	2098	621	348
0	163	2061	619	367
0	161	2086	620	374
0	181	2098	615	365
0	150	2020	632	363
0	134	2090	627	376
0	153	2037	666	353
0	154	2091	558	344
0	146	2110	644	347
0	164	2005	632	373
0	170	2050	637	351
0	181	2094	591	365
0	149	2029	611	378
0	145	2046	635	366
0	140	2049	629	370
0	158	2164	614	350
0	181	2028	657	369
0	163	2068	611	320
0	163	2143	640	306
0	163	2045	600	357
0	150	2102	584	358
0	172	1945	640	362
0	152	2011	663	325
0	164	2084	653	359
0	143	2036	623	339
0	152	2119	597	342
0	152	2091	619	322
0	172	2095	569	334
0	176	2058	632	352
0	175	2147	638	343
0	156	2076	642	291
0	175	2015	630	346
0	141	2119	579	358
0	172	2106	601	337
0	129	2053	622	329
0	158	2048	585	324
0	179	2077	594	351
0	141	2035	645	358
0	130	2051	619	325
0	171	2078	600	332
0	165	2115	598	362
0	164	2101	564	356
0	167	2074	630	340
0	157	2054	610	318
0	175	2111	616	305
0	145	2108	645	369
0	155	2091	600	329
0	144	2107	639	345
0	149	2085	633	344
0	177	2042	599	344
0	154	2060	623	350
0	142	2094	612	336
0	135	2064	640	328
0	158	2102	616	335
0	141	2116	625	352
0	174	2078	657	316
0	163	2021	631	352
0	169	2108	625	354
0	140	2080	569	353
0	158	2059	608	351
0	150	2062	645	373
0	152	2069	643	336
0	186	2046	617	357
0	153	2114	622	350
0	160	2062	580	334
0	153	2120	609	345
0	172	2045	593	305
0	176	2051	606	349
0	169	2053	636	355
0	159	2074	605	376
0	158	2079	606	342
0	141	2051	631	348
0	167	2095	597	344
0	169	2008	631	370
0	154	2049	635	371
0	153	2060	632	377
0	178	2075	602	353
0	159	2074	604	333
0	160	2078	594	339
0	158	2042	630	355
0	166	2073	611	352
0	149	2047	639	326
0	155	2084	619	359
0	160	2047	621	350
0	167	2116	607	326
0	156	2070	647	344
0	164	2048	628	346
0	175	1986	634	375
0	152	2100	640	333
0	155	2054	626	383
0	163	2071	628	346
0	171	2062	596	338
0	160	2068	640	367
0	157	2069	625	364
0	163	2064	628	335
0	167	2090	610	339
0	148	2031	639	345
0	142	2058	618	359
0	163	2077	600	333
0	157	2049	622	374
0	156	2005	611	362
0	141	2006	600	332
0	145	2079	598	343
0	154	2046	615	332
0	172	2139	588	345
0	160	2084	626	343
0	171	2039	656	338
0	178	2075	627	364
0	141	2052	597	373
0	152	2010	656	333
0	162	2040	651	362
0	163	2072	621	369
0	159	2003	655	353
0	165	2065	593	363
0	150	2079	633	331
0	163	2032	631	372
0	160	2085	652	346
0	157	2027	610	427
0	141	2138	623	369
0	161	2094	600	323
0	158	2042	617	315
0	185	2009	632	363
0	158	2006	610	362
0	167	2087	587	334
0	161	2062	629	333
0	130	2069	625	342
0	165	2052	614	341
0	157	2064	627	326
0	153	2154	611	319
0	164	2118	634	326
0	156	2068	613	385
0	148	2112	591	343
0	155	2045	624	345
0	150	2093	607	365
0	154	2063	653	343
0	153	2064	625	359
0	161	2092	566	342
0	172	2080	630	353
0	163	2085	620	353
0	133	2046	651	373
0	146	2050	596	372
0	140	2007	609	363
0	131	2065	636	334
0	178	2077	624	377
0	172	2066	611	350
0	157	2119	602	330
0	175	2070	637	342
0	159	2094	608	331
0	161	2076	632	340
0	151	2066	608	349
0	164	2130	607	316
0	170	2016	617	349
0	151	2096	596	341
0	153	2054	634	346
0	151	2039	663	365
0	138	2053	652	339
0	181	2037	628	337
0	137	2046	572	405
0	162	2112	572	352
0	161	2061	598	339
0	164	2059	587	355
0	149	2045	620	364
0	156	2059	619	380
0	160	2068	651	338
0	137	2063	647	347
0	135	2052	662	339
0	154	2072	592	357
0	147	2071	621	346
0	142	2076	650	356
0	162	2008	619	356
0	157	2014	619	342
0	142	2050	641	341
0	152	2010	664	367
0	148	2049	643	377
0	143	2018	636	358
0	142	2042	598	342
0	153	2100	594	355
0	170	2048	647	346
0	166	2077	599	358
0	152	2008	643	364
0	166	2103	588	352
0	164	2004	630	386
0	171	2057	632	359
0	153	2067	642	339
0	163	2128	608	338
0	162	2051	644	353
0	174	2090	614	349
0	163	2085	636	380
0	161	2024	639	321
0	169	2065	640	347
0	161	2083	591	351
0	175	2033	606	324
0	166	2127	640	354
0	155	2073	601	327
0	179	2089	591	340
0	170	2064	648	341
0	171	2065	680	326
0	167	2049	590	344
0	139	2056	624	337
0	146	2053	635	376
0	159	2071	598	363
0	169	2127	604	349
0	130	2103	594	329
0	165	2084	638	351
0	166	2054	623	336
0	152	2048	638	329
0	163	2058	614	339
0	140	1997	634	347
0	180	2071	620	349
0	153	2027	641	356
0	158	2091	607	384
0	170	2025	637	376
0	181	2118	628	343
0	157	2004	646	354
0	128	2071	661	367
0	164	2152	615	341
0	162	2036	637	345
0	159	1998	635	328
0	153	2100	612	316
0	147	2055	631	333
0	162	2124	616	359
0	146	2064	628	356
0	127	2050	666	320
0	146	2057	636	351
0	166	2022	625	354
0	154	2105	627	354
0	154	2072	604	359
0	160	2033	631	367
0	187	2037	637	313
0	146	2042	637	357
0	141	2016	630	353
0	143	2136	630	320
0	161	2035	693	363
0	139	2112	601	309
0	170	2070	615	346
0	162	2092	615	328
0	178	2017	587	325
0	145	2049	614	338
0	162	1982	619	395
0	175	2077	592	314
0	181	2020	622	325
0	154	2041	657	346
0	147	2045	623	355
0	165	2064	662	335
0	138	2023	633	359
0	142	2073	673	343
0	162	2018	638	359
0	145	2053	652	368
0	158	2070	651	312
0	153	2063	565	355
0	161	2012	603	389
0	153	1966	614	384
0	150	2092	641	340
0	164	2099	648	336
0	159	2007	616	388
0	163	2026	625	332
0	127	2083	625	342
0	169	2069	604	348
0	164	2060	592	363
0	137	2067	605	334
0	149	2065	631	338
0	152	2058	624	342
0	154	2087	589	322
0	185	2033	669	365
0	167	2020	638	366
0	188	2011	620	328
0	153	2083	596	361
0	163	2103	618	349
0	158	2153	628	345
0	162	2063	631	367
0	160	2059	613	369
0	135	2055	606	360
0	145	2111	666	325
0	148	2086	606	380
0	169	2017	613	346
0	152	2023	609	355
0	155	2094	616	352
0	150	2080	613	362
0	164	1986	618	330
0	167	2078	638	340
0	163	1997	640	360
0	151	1973	668	368
0	143	2039	604	316
0	150	2052	627	354
0	171	2058	639	364
0	163	2066	617	318
0	176	2065	597	314
0	153	2059	649	343
0	180	2046	584	363
0	152	2082	606	383
0	164	2093	630	356
0	145	2114	589	365
0	143	2071	591	347
0	145	2020	661	351
0	143	2026	580	367
0	158	2066	580	349
0	165	2063	617	327
0	155	2056	598	330
0	159	2045	632	356
0	188	2072	629	360
0	151	2093	643	331
0	180	2062	646	356
0	154	2104	629	363
0	157	2144	634	338
0	154	2046	603	339
0	165	2090	639	334
0	168	2052	610	359
0	154	2024	628	371
0	154	2105	656	323
0	144	2041	646	356
0	168	2062	636	333
0	150	2073	608	322
0	167	2036	580	371
0	162	2079	587	337
0	172	2077	628	333
0	138	2100	590	352
0	149	2064	609	348
0	168	2085	603	346
0	155	2030	596	371
0	157	2087	612	357
0	152	2048	653	357
0	158	2020	625	370
0	160	2018	630	347
0	161	2033	651	360
0	129	2062	614	348
0	143	2072	635	370
0	161	2067	620	344
0	143	2099	635	326
0	148	2104	572	358
0	149	2047	606	325
0	138	2140	596	326
0	157	2073	636	371
