vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,206,0,1,2,161,0,4,1
0,0,0,0,0,0,4300,1681,26,0,0,1,19,0,0,0
2,0,2,2,1,0,4389,1634,140,0,7,2,129,3,2,1
1,0,1,1,0,1,4320,1672,182,0,4,2,129,1,2,0
0,0,0,0,0,0,4268,1689,44,0,2,3,53,0,0,0
0,0,0,0,0,0,4336,1667,20,0,1,2,20,2,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
0,0,0,0,0,0,4286,1660,119,0,3,0,105,1,1,0
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
0,0,0,0,0,0,4332,1667,202,0,10,2,161,1,3,0
1,0,1,1,0,0,4327,1672,155,0,4,4,165,0,6,2
0,0,0,0,0,0,4291,1691,178,0,2,0,223,1,1,4
0,0,0,0,0,0,4291,1695,133,0,3,1,129,1,1,0
0,0,0,0,0,0,4319,1662,22,0,2,1,9,0,1,1
0,0,0,0,0,0,4304,1650,98,0,3,0,107,1,2,0
0,0,0,0,0,0,4328,1684,73,0,4,0,55,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4327,1653,97,0,1,2,103,0,0,0
1,0,1,1,0,1,4303,1676,126,0,5,1,119,1,4,1
2,0,2,2,0,1,4314,1687,243,0,4,2,287,2,6,1
0,0,0,0,0,0,4310,1664,71,0,1,0,68,1,3,0
1,0,1,1,0,0,4314,1641,109,0,6,2,107,1,5,0
0,0,0,0,0,0,4403,1645,70,0,3,0,65,2,2,0
1,0,1,1,0,0,4377,1645,230,0,6,1,268,1,7,0
0,0,0,0,0,0,4313,1690,238,0,6,2,281,0,6,1
0,0,0,0,0,0,4323,1661,14,0,2,1,20,0,0,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4266,1664,25,0,1,0,12,1,0,0
0,0,0,0,0,0,4333,1655,180,0,5,1,188,1,4,2
