vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
0,0,0,0,0,0,5434,546,185,0,4,2,161,1,0,4
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
2,0,2,2,0,0,5464,525,514,0,14,4,613,4,6,3
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,23,0,0,0,18,0,0,1
1,0,1,1,0,0,5503,532,158,0,9,2,171,0,1,0
0,0,0,0,0,0,5439,507,303,0,9,5,301,1,4,1
0,0,0,0,0,0,5454,549,59,0,1,1,76,0,3,1
0,0,0,0,0,0,5465,534,22,0,2,1,18,0,0,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,26,0,1,0,22,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5461,517,229,0,6,2,297,4,0,5
0,0,0,0,0,0,5405,544,294,0,5,2,352,6,3,4
0,0,0,0,0,0,5474,538,10,0,2,0,11,0,1,0
0,0,0,0,0,0,5452,541,11,0,3,0,11,0,1,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
0,0,0,0,0,0,5460,541,336,0,14,1,297,2,5,3
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,26,0,1,0,34,0,0,0
1,0,1,1,1,0,5512,532,464,0,9,4,585,8,7,6
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,84,0,1,1,114,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5404,524,307,0,10,4,357,4,3,1
0,0,0,0,0,0,5444,539,401,0,10,3,459,6,7,5
0,0,0,0,0,0,5435,523,180,0,1,2,276,1,7,1
0,0,0,0,0,0,5501,520,129,0,6,1,161,1,0,0
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5452,531,57,0,0,0,39,0,0,0
0,0,0,0,0,0,5423,536,177,0,1,1,250,2,2,2
2,0,2,2,0,0,5448,528,296,0,9,2,289,3,2,3
1,0,1,1,0,0,5489,558,350,0,8,3,396,6,8,2
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
0,0,0,0,0,0,5487,520,209,0,4,1,211,1,3,3
2,0,2,2,0,0,5438,535,290,0,6,3,343,0,6,1
0,0,0,0,0,0,5498,549,86,0,3,1,57,3,1,1
0,0,0,0,0,0,5504,523,27,0,1,0,24,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
0,0,0,0,0,0,5394,542,22,0,0,0,35,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
0,0,0,0,0,0,5472,529,40,0,2,1,16,0,0,0
0,0,0,0,0,0,5411,533,383,0,8,4,464,2,4,2
0,0,0,0,0,0,5562,512,157,0,3,3,171,0,2,2
0,0,0,0,0,0,5470,543,68,0,1,0,50,1,2,0
0,0,0,0,0,0,5464,536,41,0,1,3,40,0,1,0
1,0,1,1,0,0,5420,554,293,0,3,7,307,1,6,2
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5442,558,248,0,4,0,260,0,5,1
0,0,0,0,0,0,5491,539,19,0,1,0,21,2,1,0
0,0,0,0,0,0,5450,550,63,0,2,0,42,1,1,0
0,0,0,0,0,0,5464,541,357,0,10,3,447,1,3,3
1,0,1,1,0,0,5428,545,333,0,7,2,382,3,0,1
0,0,0,0,0,0,5422,548,32,0,2,2,32,2,1,2
0,0,0,0,0,0,5517,526,28,0,1,1,27,0,0,1
0,0,0,0,0,0,5463,540,403,0,16,3,408,4,2,3
0,0,0,0,0,0,5450,523,47,0,0,1,79,2,0,0
0,0,0,0,0,0,5423,546,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5443,533,169,0,3,1,176,1,1,2
0,0,0,0,0,0,5466,523,12,0,2,0,5,1,0,0
0,0,0,0,0,0,5449,537,186,0,5,1,191,4,2,0
0,0,0,0,0,0,5509,533,226,0,0,1,284,6,5,0
1,0,1,1,1,0,5416,536,36,0,4,0,47,0,0,2
0,0,0,0,0,0,5400,549,196,0,4,4,230,3,5,0
0,0,0,0,0,0,5474,530,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5411,539,6,0,0,0,3,0,0,0
0,0,0,0,0,0,5526,537,13,0,1,0,3,0,0,0
0,0,0,0,0,0,5517,548,175,0,3,4,230,3,7,3
0,0,0,0,0,0,5446,536,291,0,5,1,407,1,6,2
0,0,0,0,0,0,5525,536,76,0,1,1,110,1,1,1
0,0,0,0,0,0,5405,539,306,0,2,3,415,2,4,1
0,0,0,0,0,0,5472,542,2,0,0,0,0,0,0,0
1,0,1,1,1,0,5503,528,109,0,1,0,93,0,1,1
0,0,0,0,0,0,5480,541,346,0,10,4,382,6,4,1
0,0,0,0,0,0,5476,528,20,0,0,0,10,0,0,1
0,0,0,0,0,0,5442,530,278,0,6,1,362,2,4,2
0,0,0,0,0,0,5457,548,18,0,0,0,15,0,0,0
0,0,0,0,0,0,5389,539,107,0,1,1,175,1,1,0
0,0,0,0,0,0,5423,550,16,0,1,0,13,1,1,0
0,0,0,0,0,0,5454,540,428,0,7,1,445,2,11,1
1,0,1,1,0,0,5442,531,401,0,4,5,500,1,8,4
1,0,1,1,0,0,5447,528,164,0,4,3,149,1,0,2
0,0,0,0,0,0,5418,523,21,0,1,0,7,0,1,0
0,0,0,0,0,0,5452,545,17,0,2,0,13,0,0,0
0,0,0,0,0,0,5465,536,244,0,6,6,268,6,4,1
0,0,0,0,0,0,5480,535,126,0,2,1,103,3,3,0
0,0,0,0,0,0,5469,539,7,0,0,1,7,0,0,0
0,0,0,0,0,0,5420,547,179,0,3,1,227,0,2,1
1,0,1,1,0,0,5449,552,117,0,5,1,143,3,4,1
2,0,2,2,0,0,5471,528,612,0,12,7,621,7,7,6
0,0,0,0,0,0,5493,536,185,0,4,0,207,2,2,0
0,0,0,0,0,0,5439,536,16,0,1,0,4,0,0,0
0,0,0,0,0,0,5458,538,23,0,0,1,30,1,0,0
0,0,0,0,0,0,5423,541,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5489,528,35,0,0,0,25,0,0,1
0,0,0,0,0,0,5485,546,6,0,0,0,8,0,1,0
0,0,0,0,0,0,5494,540,6,0,1,0,5,1,1,0
0,0,0,0,0,0,5479,530,2,0,0,0,1,0,1,0
0,0,0,0,0,0,5490,542,25,0,0,1,50,3,1,0
0,0,0,0,0,0,5529,532,44,0,0,2,40,0,2,0
0,0,0,0,0,0,5450,519,19,0,1,0,5,0,0,0
0,0,0,0,0,0,5460,511,298,0,7,3,359,0,3,3
0,0,0,0,0,0,5515,512,2,0,0,0,6,1,1,0
0,0,0,0,0,0,5491,529,45,0,5,0,31,1,0,0
0,0,0,0,0,0,5418,538,50,0,3,1,61,1,1,0
0,0,0,0,0,0,5375,555,1,0,1,0,0,0,0,0
0,0,0,0,0,0,5521,514,53,0,3,0,50,0,0,0
1,0,1,1,0,0,5402,533,352,1,4,4,365,7,6,3
1,0,1,1,0,0,5529,542,311,0,7,3,406,2,5,7
