vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4330,1657,121,0,3,0,124,1,1,1
0,0,0,0,0,0,4300,1681,43,0,0,1,34,0,0,0
1,0,1,1,0,1,4389,1634,246,0,11,2,280,5,7,3
0,0,0,0,0,0,4321,1672,77,0,2,1,50,1,0,0
0,0,0,0,0,0,4268,1689,24,0,2,1,26,0,0,0
0,0,0,0,0,0,4337,1667,23,0,1,2,33,1,0,0
0,0,0,0,0,0,4366,1670,14,0,2,0,7,0,0,0
0,0,0,0,0,0,4284,1660,91,0,2,4,83,3,1,0
0,0,0,0,0,0,4329,1674,12,0,1,2,18,0,0,1
0,0,0,0,0,0,4332,1667,299,0,7,3,304,1,3,0
0,0,0,0,0,0,4325,1672,183,0,7,2,174,3,6,5
0,0,0,0,0,0,4288,1691,113,0,3,1,103,4,4,1
0,0,0,0,0,0,4291,1695,202,0,4,3,162,1,3,0
0,0,0,0,0,0,4319,1662,21,0,2,1,10,0,1,1
1,0,1,1,0,0,4303,1650,112,0,4,0,119,2,1,0
1,0,1,1,0,0,4325,1684,254,0,9,4,324,2,3,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4324,1653,148,0,5,3,99,3,1,1
0,0,0,0,0,0,4300,1676,263,0,9,3,294,6,6,1
1,0,1,1,1,0,4316,1687,237,0,6,4,263,0,3,0
0,0,0,0,0,0,4310,1664,42,0,1,0,25,1,2,0
1,0,1,1,0,0,4313,1641,119,0,5,1,125,2,1,0
0,0,0,0,0,0,4401,1645,267,0,9,3,301,4,2,3
0,0,0,0,0,0,4377,1645,91,0,2,0,76,1,2,0
1,0,1,1,0,0,4303,1690,342,0,9,6,356,10,2,6
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4265,1664,47,0,0,1,50,2,1,0
0,0,0,0,0,0,4333,1655,269,0,6,4,214,2,7,1
0,0,0,0,0,0,4269,1690,21,0,1,0,13,1,0,0
0,0,0,0,0,0,4327,1694,33,0,0,1,17,1,1,0
1,0,1,1,0,1,4349,1702,234,0,10,3,195,0,6,2
0,0,0,0,0,0,4321,1660,142,0,6,2,113,2,3,1
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,39,0,1,1,28,0,0,0
0,0,0,0,0,0,4345,1702,289,0,12,5,206,6,1,4
0,0,0,0,0,0,4269,1699,253,0,9,4,243,6,3,3
0,0,0,0,0,0,4401,1649,48,0,2,0,26,0,1,0
