vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,228,0,3,0,247,0,3,2
0,0,0,0,0,0,4300,1681,21,0,0,0,17,0,0,0
0,0,0,0,0,0,4394,1634,138,0,11,0,121,0,0,1
0,0,0,0,0,0,4320,1672,66,0,2,1,45,2,1,0
0,0,0,0,0,0,4268,1689,22,0,2,1,21,0,0,0
0,0,0,0,0,0,4337,1667,137,0,1,2,164,1,0,1
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
0,0,0,0,0,0,4286,1660,161,0,4,3,183,1,4,2
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
0,0,0,0,0,0,4328,1667,366,0,13,4,381,6,2,5
0,0,0,0,0,0,4327,1672,118,0,3,3,96,1,2,2
1,0,1,1,0,0,4289,1691,151,0,4,0,152,2,3,0
0,0,0,0,0,0,4291,1695,77,0,6,2,63,1,1,0
0,0,0,0,0,0,4317,1662,135,0,6,3,176,3,6,1
0,0,0,0,0,0,4301,1650,366,0,12,5,422,4,2,0
0,0,0,0,0,0,4328,1684,125,0,3,0,120,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4323,1653,190,0,8,1,197,4,2,2
0,0,0,0,0,0,4302,1676,133,0,4,0,128,3,5,0
0,0,0,0,0,0,4317,1687,59,0,2,1,40,0,1,0
0,0,0,0,0,0,4310,1664,47,0,1,0,24,1,2,0
0,0,0,0,0,0,4313,1641,174,0,5,3,237,3,1,0
1,0,1,1,1,0,4399,1645,200,0,7,1,223,5,1,1
0,0,0,0,0,0,4375,1645,309,0,10,1,346,3,6,4
1,0,1,1,0,0,4311,1690,156,0,5,4,163,2,2,0
0,0,0,0,0,0,4323,1661,13,0,2,1,11,0,1,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4264,1664,98,0,2,1,112,3,2,2
2,0,2,2,0,2,4327,1655,249,0,6,3,238,5,10,1
0,0,0,0,0,0,4269,1690,109,0,4,0,116,1,3,0
0,0,0,0,0,0,4327,1694,30,0,0,1,13,1,1,0
0,0,0,0,0,0,4350,1702,103,0,2,1,108,1,1,0
2,0,2,2,0,0,4318,1660,230,0,4,3,219,3,6,3
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,97,0,2,0,89,0,0,0
0,0,0,0,0,0,4346,1702,236,0,4,2,244,5,3,1
1,0,1,1,0,0,4272,1699,93,0,5,2,108,1,2,2
0,0,0,0,0,0,4399,1649,132,0,5,3,123,3,2,0
0,0,0,0,0,0,4386,1620,71,0,4,0,59,3,4,0
1,0,1,1,0,0,4321,1651,123,0,4,1,138,3,0,1
0,0,0,0,0,0,4397,1654,40,0,2,2,21,0,1,1
0,0,0,0,0,0,4360,1666,107,0,5,2,87,1,0,0
1,0,1,1,1,0,4314,1644,313,0,11,7,308,1,4,2
0,0,0,0,0,0,4268,1666,130,0,8,1,158,1,2,1
0,0,0,0,0,0,4316,1703,42,0,1,0,26,0,1,0
0,0,0,0,0,0,4358,1641,268,0,6,3,214,4,3,1
0,0,0,0,0,0,4277,1662,417,0,10,5,429,7,6,4
0,0,0,0,0,0,4382,1692,7,0,1,0,1,0,0,0
0,0,0,0,0,0,4338,1677,178,0,6,3,200,0,2,1
0,0,0,0,0,0,4333,1667,14,0,0,0,12,0,0,0
0,0,0,0,0,0,4306,1668,156,0,8,3,153,2,2,5
0,0,0,0,0,0,4348,1678,50,0,2,1,54,0,0,0
0,0,0,0,0,0,4313,1686,33,0,0,2,7,0,1,0
1,0,1,1,0,0,4368,1661,186,0,2,0,181,2,2,3
0,0,0,0,0,0,4364,1633,107,0,4,3,82,5,1,0
0,0,0,0,0,0,4331,1672,152,0,9,0,156,4,5,0
