vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
0,0,0,0,0,0,5433,546,516,0,7,3,546,2,8,5
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
2,0,2,2,0,0,5465,525,617,0,21,3,609,2,5,3
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5503,532,238,0,6,5,219,1,2,1
0,0,0,0,0,0,5438,507,130,0,2,3,95,3,1,1
1,0,1,1,0,0,5452,549,184,0,4,1,185,1,2,2
0,0,0,0,0,0,5464,534,431,0,13,7,475,1,5,1
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,34,0,1,0,40,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5462,517,208,0,2,1,285,2,4,3
0,0,0,0,0,0,5410,544,215,0,3,1,281,1,0,2
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,121,0,4,0,179,0,2,4
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
0,0,0,0,0,0,5456,541,315,0,11,3,343,6,5,4
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
0,0,0,0,0,0,5516,532,481,0,14,3,528,1,7,5
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,37,0,0,0,44,0,1,1
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5405,524,486,0,5,4,465,3,8,2
2,0,2,2,0,0,5445,539,268,1,5,2,286,3,2,1
0,0,0,0,0,0,5435,523,229,0,3,1,276,1,3,1
0,0,0,0,0,0,5501,520,119,0,3,2,118,1,2,0
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5451,531,340,0,6,5,378,2,2,2
1,0,1,1,0,0,5424,536,93,0,0,2,89,0,0,0
1,0,1,1,0,0,5452,528,86,0,4,0,73,0,0,1
2,0,2,2,1,0,5488,558,354,0,10,3,355,7,4,1
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
1,0,1,1,0,0,5485,520,503,0,9,7,622,3,2,5
1,0,1,1,0,0,5439,535,122,1,5,0,95,0,2,0
0,0,0,0,0,0,5500,549,153,0,2,1,136,1,2,1
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
1,0,1,1,0,0,5393,542,65,0,3,0,79,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
0,0,0,0,0,0,5471,529,51,0,1,1,30,1,1,0
1,0,1,1,0,0,5409,533,509,0,8,6,588,5,5,1
0,0,0,0,0,0,5562,512,48,0,1,2,43,0,1,1
1,0,1,1,0,0,5468,543,85,0,4,1,53,2,2,0
0,0,0,0,0,0,5463,536,160,0,3,1,193,1,4,0
0,0,0,0,0,0,5421,554,471,0,6,5,514,1,7,3
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5441,558,347,0,7,2,345,1,3,2
0,0,0,0,0,0,5492,539,28,0,2,0,26,1,1,0
0,0,0,0,0,0,5451,550,32,0,1,0,24,0,0,0
0,0,0,0,0,0,5465,541,236,0,7,4,288,0,0,3
0,0,0,0,0,0,5431,545,256,0,5,1,275,1,3,3
0,0,0,0,0,0,5422,548,33,0,2,2,32,2,1,2
0,0,0,0,0,0,5517,526,75,0,1,1,72,0,0,1
1,0,1,1,0,0,5464,540,351,0,9,1,351,1,3,1
0,0,0,0,0,0,5449,523,171,0,1,1,258,3,4,1
0,0,0,0,0,0,5423,546,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5443,533,72,0,4,0,47,1,0,0
0,0,0,0,0,0,5466,523,18,0,2,0,6,1,0,0
0,0,0,0,0,0,5449,537,363,0,7,3,402,6,6,1
0,0,0,0,0,0,5512,533,280,0,6,1,362,2,3,3
2,0,2,2,1,0,5413,536,331,0,4,3,393,2,7,2
0,0,0,0,0,0,5396,549,686,1,11,5,688,9,9,3
0,0,0,0,0,0,5474,530,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5411,539,6,0,0,0,3,0,0,0
0,0,0,0,0,0,5526,537,39,0,2,0,39,0,0,1
0,0,0,0,0,0,5519,548,53,0,1,2,28,1,1,0
3,0,3,3,1,0,5441,536,418,0,3,1,396,2,8,1
0,0,0,0,0,0,5525,536,166,0,3,2,207,0,1,0
0,0,0,0,0,0,5405,539,86,0,0,1,82,1,1,1
0,0,0,0,0,0,5472,542,2,0,0,0,0,0,0,0
1,0,1,1,1,0,5503,528,55,0,1,0,47,0,0,0
0,0,0,0,0,0,5482,541,238,0,7,4,201,4,5,0
0,0,0,0,0,0,5476,528,20,0,0,0,10,0,0,1
1,0,1,1,0,0,5442,530,475,0,2,6,565,1,8,1
0,0,0,0,0,0,5457,548,208,0,1,2,246,0,0,1
0,0,0,0,0,0,5389,539,163,0,3,1,205,1,0,0
0,0,0,0,0,0,5423,550,45,0,2,1,40,1,1,0
1,0,1,1,0,0,5453,540,421,0,5,3,438,2,8,0
