vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
0,0,0,0,0,0,5433,546,345,0,6,1,427,2,8,5
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
3,0,3,3,0,0,5464,525,440,0,14,2,430,2,7,3
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
1,0,1,1,0,0,5501,532,328,0,5,5,341,3,5,1
0,0,0,0,0,0,5438,507,144,0,5,3,135,3,3,2
0,0,0,0,0,0,5453,549,295,0,4,3,429,1,6,1
0,0,0,0,0,0,5465,534,248,0,6,5,268,0,1,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,79,0,1,0,105,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5463,517,89,0,1,0,78,1,1,2
0,0,0,0,0,0,5409,544,351,0,4,4,401,2,2,2
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
1,0,1,1,1,0,5450,541,94,0,4,0,149,1,2,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
0,0,0,0,0,0,5457,541,392,0,7,2,444,5,7,6
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
0,0,0,0,0,0,5515,532,396,0,3,2,472,2,9,1
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,39,0,0,0,34,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5405,524,504,0,7,5,481,3,7,3
