vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
4,0,4,4,1,0,5429,546,478,0,5,3,457,2,8,6
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
4,0,4,4,0,0,5464,525,558,0,15,4,519,1,6,1
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5503,532,208,0,4,3,164,1,0,1
1,0,1,1,0,0,5437,507,357,0,4,3,334,3,3,3
1,0,1,1,0,0,5453,549,302,0,3,1,295,0,6,2
4,0,4,4,0,1,5461,534,441,0,7,5,466,2,6,2
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5452,529,67,0,1,0,61,2,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
2,0,2,2,0,0,5461,517,496,0,4,1,654,3,5,4
0,0,0,0,0,0,5410,544,520,0,6,6,527,1,4,2
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,32,0,3,0,31,0,1,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
0,0,0,0,0,0,5459,541,387,0,9,1,376,3,3,3
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
2,0,2,2,1,0,5514,532,581,0,6,5,703,1,7,3
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,36,0,0,0,26,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
3,0,3,3,0,1,5404,524,364,0,3,2,372,1,1,1
3,0,3,3,0,0,5445,539,355,0,5,3,336,2,4,0
1,0,1,1,0,0,5434,523,237,0,2,1,327,1,5,1
0,0,0,0,0,0,5502,520,80,0,3,1,96,0,1,0
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
2,0,2,2,0,1,5450,531,508,1,10,4,544,0,7,4
0,0,0,0,0,0,5425,536,201,0,1,2,252,0,1,1
1,0,1,1,0,0,5452,528,117,0,4,0,119,0,2,2
3,0,3,3,1,0,5490,558,362,0,10,2,323,3,3,1
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
2,0,2,2,0,0,5486,520,472,0,9,2,548,0,7,4
1,0,1,1,0,0,5439,535,121,0,4,0,87,0,2,1
0,0,0,0,0,0,5500,549,280,0,5,3,254,1,1,2
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
