vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
1,0,1,1,0,0,5431,546,166,0,1,3,142,3,2,4
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
2,0,2,2,0,0,5464,525,487,0,12,8,559,3,3,3
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5504,532,128,0,5,2,127,0,1,0
0,0,0,0,0,0,5438,507,44,0,1,0,32,2,1,0
0,0,0,0,0,0,5454,549,42,0,1,1,50,0,1,1
2,0,2,2,0,0,5461,534,288,0,5,3,269,2,7,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5452,529,41,0,1,0,41,2,1,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5463,517,186,0,3,2,287,2,6,3
2,0,2,2,0,0,5408,544,110,0,2,1,136,3,2,1
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,32,0,3,0,28,0,1,1
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
2,0,2,2,0,0,5457,541,437,0,9,2,403,3,3,3
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
1,0,1,1,1,0,5514,532,403,0,12,6,422,2,4,0
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,36,0,0,0,35,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
1,0,1,1,0,0,5405,524,452,0,7,2,513,3,5,2
1,0,1,1,0,0,5446,539,463,0,7,2,482,4,2,2
0,0,0,0,0,0,5435,523,66,0,3,1,60,1,2,0
0,0,0,0,0,0,5502,520,237,0,5,2,353,0,8,3
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5452,531,251,0,4,1,286,0,3,1
0,0,0,0,0,0,5424,536,114,0,0,2,124,1,0,1
2,0,2,2,0,1,5450,528,145,0,5,0,151,1,0,1
2,0,2,2,1,0,5489,558,445,0,9,3,522,5,8,2
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
0,0,0,0,0,0,5483,520,313,0,5,4,401,5,5,4
1,0,1,1,0,0,5438,535,146,1,5,0,121,1,4,0
0,0,0,0,0,0,5498,549,326,0,5,2,433,4,9,1
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
0,0,0,0,0,0,5394,542,91,0,3,0,136,1,2,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
0,0,0,0,0,0,5471,529,44,0,1,1,37,1,1,0
0,0,0,0,0,0,5411,533,466,0,11,6,511,2,3,3
0,0,0,0,0,0,5562,512,48,0,1,2,43,0,1,1
0,0,0,0,0,0,5469,543,138,0,5,1,113,2,1,1
0,0,0,0,0,0,5464,536,17,0,1,1,22,0,0,0
0,0,0,0,0,0,5420,554,215,0,6,1,239,2,3,3
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5439,558,132,0,4,2,92,3,3,0
0,0,0,0,0,0,5492,539,28,0,2,0,26,1,1,0
0,0,0,0,0,0,5451,550,32,0,1,0,24,0,0,0
0,0,0,0,0,0,5464,541,275,0,12,4,294,1,2,3
0,0,0,0,0,0,5430,545,343,0,7,2,377,3,6,2
0,0,0,0,0,0,5422,548,34,0,3,2,33,2,1,2
1,0,1,1,1,0,5516,526,141,0,3,1,155,0,1,1
5,0,5,5,2,0,5459,540,582,0,11,4,629,2,6,2
0,0,0,0,0,0,5450,523,86,0,1,1,128,2,1,0
0,0,0,0,0,0,5423,546,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5443,533,137,0,2,2,139,1,1,1
0,0,0,0,0,0,5466,523,21,0,2,0,6,1,1,0
2,0,2,2,0,0,5448,537,588,0,14,5,577,5,6,2
1,0,1,1,0,0,5512,533,323,0,4,0,403,1,9,4
2,0,2,2,1,0,5414,536,250,0,6,3,345,1,6,0
1,0,1,1,0,0,5399,549,305,0,5,4,360,3,6,2
0,0,0,0,0,0,5474,530,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5411,539,6,0,0,0,3,0,0,0
0,0,0,0,0,0,5525,537,243,0,8,1,300,2,3,4
0,0,0,0,0,0,5519,548,53,0,1,2,28,1,1,0
2,0,2,2,1,0,5442,536,422,0,4,5,528,3,6,2
1,0,1,1,1,0,5521,536,197,0,3,1,206,3,4,1
1,0,1,1,0,0,5404,539,175,0,1,2,211,1,2,2
0,0,0,0,0,0,5472,542,2,0,0,0,0,0,0,0
1,0,1,1,1,0,5503,528,127,0,3,1,77,0,0,0
3,0,3,3,0,0,5479,541,339,0,8,6,304,4,5,1
0,0,0,0,0,0,5476,528,20,0,0,0,10,0,0,1
0,0,0,0,0,0,5442,530,212,0,5,3,204,1,4,1
0,0,0,0,0,0,5457,548,24,0,0,0,22,0,0,0
0,0,0,0,0,0,5388,539,242,0,5,2,317,2,1,2
0,0,0,0,0,0,5423,550,17,0,0,1,14,1,1,0
0,0,0,0,0,0,5454,540,318,0,7,1,288,2,7,1
0,0,0,0,0,0,5443,531,41,0,1,0,24,1,2,0
2,0,2,2,0,1,5444,528,425,0,8,8,463,4,5,3
0,0,0,0,0,0,5418,523,21,0,1,0,7,0,1,0
0,0,0,0,0,0,5452,545,17,0,2,0,13,0,0,0
0,0,0,0,0,0,5466,536,438,0,8,5,460,5,2,4
0,0,0,0,0,0,5482,535,104,0,2,1,106,1,1,1
0,0,0,0,0,0,5469,539,7,0,0,1,7,0,0,0
0,0,0,0,0,0,5420,547,134,0,3,1,128,1,2,0
0,0,0,0,0,0,5452,552,412,2,6,4,538,1,5,1
4,0,4,4,0,0,5467,528,487,0,10,2,506,8,6,1
2,0,2,2,1,0,5489,536,486,0,10,4,517,4,10,3
0,0,0,0,0,0,5439,536,16,0,1,0,4,0,0,0
1,0,1,1,0,0,5456,538,559,0,12,7,560,3,3,4
0,0,0,0,0,0,5423,541,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5489,528,27,0,0,0,21,0,0,1
0,0,0,0,0,0,5485,546,6,0,0,0,8,0,1,0
0,0,0,0,0,0,5494,540,6,0,1,0,5,1,1,0
0,0,0,0,0,0,5479,530,2,0,0,0,1,0,1,0
0,0,0,0,0,0,5488,542,225,0,4,4,306,5,4,6
0,0,0,0,0,0,5529,532,41,0,0,1,34,0,1,0
0,0,0,0,0,0,5450,519,19,0,1,0,5,0,0,0
