vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,171,0,1,2,161,0,2,2
0,0,0,0,0,0,4300,1681,26,0,0,1,19,0,0,0
2,0,2,2,1,0,4389,1634,124,0,7,0,113,3,2,1
0,0,0,0,0,0,4320,1672,92,0,3,1,61,2,0,0
0,0,0,0,0,0,4268,1689,42,0,3,3,46,0,0,0
0,0,0,0,0,0,4336,1667,20,0,1,2,21,2,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
1,0,1,1,0,1,4285,1660,194,0,6,0,222,1,3,0
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
0,0,0,0,0,0,4332,1667,205,0,12,3,199,1,3,2
1,0,1,1,0,0,4327,1672,113,0,5,2,122,0,4,1
0,0,0,0,0,0,4291,1691,94,0,1,0,78,1,0,2
0,0,0,0,0,0,4291,1695,116,0,2,2,127,1,2,1
0,0,0,0,0,0,4319,1662,22,0,2,1,9,0,1,1
0,0,0,0,0,0,4305,1650,98,0,2,1,115,0,3,0
0,0,0,0,0,0,4328,1684,44,0,5,1,23,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4324,1653,168,0,3,2,193,3,4,1
0,0,0,0,0,0,4304,1676,129,0,3,0,155,2,5,0
1,0,1,1,0,1,4315,1687,146,0,3,1,144,1,2,0
0,0,0,0,0,0,4310,1664,60,0,1,0,39,1,3,0
0,0,0,0,0,0,4315,1641,92,0,6,2,90,1,3,0
0,0,0,0,0,0,4402,1645,187,0,7,3,236,4,3,2
1,0,1,1,0,0,4377,1645,159,0,5,1,176,0,0,1
0,0,0,0,0,0,4313,1690,191,0,5,2,228,0,2,1
0,0,0,0,0,0,4323,1661,14,0,2,1,20,0,0,0
