vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4891,1097,19,0,0,1,15,0,1,0
0,0,0,0,0,0,4921,1060,17,0,2,1,10,0,2,0
0,0,0,0,0,0,4948,1080,103,0,2,0,116,0,0,0
0,0,0,0,0,0,4890,1104,5,0,0,1,1,0,0,0
0,0,0,0,0,0,4834,1121,112,0,2,3,73,2,2,0
0,0,0,0,0,0,4938,1067,4,0,0,0,2,0,0,0
0,0,0,0,0,0,4976,1059,141,0,1,0,164,1,3,2
0,0,0,0,0,0,4884,1062,178,0,7,1,151,2,1,0
0,0,0,0,0,0,4897,1106,31,0,2,0,26,0,2,0
0,0,0,0,0,0,4886,1113,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4893,1105,131,0,2,1,109,1,1,1
0,0,0,0,0,0,4873,1109,46,0,1,0,49,1,2,0
1,0,1,1,0,0,4911,1075,84,0,1,1,63,0,1,0
0,0,0,0,0,0,4874,1106,122,0,0,0,114,1,0,1
0,0,0,0,0,0,4873,1080,57,0,3,0,36,2,2,0
0,0,0,0,0,0,4936,1074,56,0,1,0,55,2,2,0
0,0,0,0,0,0,4893,1099,126,0,3,1,96,2,0,1
0,0,0,0,0,0,4875,1104,12,0,0,0,4,0,0,0
0,0,0,0,0,0,4903,1076,127,0,3,1,168,2,0,2
0,0,0,0,0,0,4887,1116,167,0,6,3,186,1,2,1
0,0,0,0,0,0,4868,1105,126,0,4,0,130,2,5,2
0,0,0,0,0,0,4858,1098,79,0,1,1,75,0,1,0
1,0,1,1,0,0,4934,1110,164,0,3,4,172,6,1,0
0,0,0,0,0,0,4928,1095,21,0,0,1,15,0,1,0
0,0,0,0,0,0,4858,1144,160,0,2,3,157,2,1,0
0,0,0,0,0,0,4875,1108,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4893,1094,24,0,1,0,8,0,0,0
0,0,0,0,0,0,4815,1116,9,0,0,1,5,0,0,0
0,0,0,0,0,0,4911,1075,221,0,5,1,208,3,1,0
0,0,0,0,0,0,4863,1097,23,0,1,0,17,0,1,0
0,0,0,0,0,0,4945,1078,34,0,2,1,39,0,0,0
0,0,0,0,0,0,4944,1107,44,0,3,0,38,1,1,0
0,0,0,0,0,0,4895,1088,203,0,3,1,207,0,3,0
0,0,0,0,0,0,4881,1078,243,0,7,3,217,2,3,1
0,0,0,0,0,0,4896,1084,115,0,2,3,104,1,2,1
0,0,0,0,0,0,4984,1069,70,0,3,0,55,0,0,0
1,0,1,1,0,0,4863,1109,304,0,4,5,337,1,6,0
0,0,0,0,0,0,4956,1093,95,0,1,0,61,2,3,0
0,0,0,0,0,0,4913,1095,319,0,2,2,349,1,1,2
0,0,0,0,0,0,4912,1064,1,0,0,0,3,0,0,0
0,0,0,0,0,0,4978,1069,310,0,6,2,327,3,3,0
0,0,0,0,0,0,4923,1104,259,0,2,4,247,0,4,0
0,0,0,0,0,0,4867,1092,93,0,4,1,126,0,1,1
0,0,0,0,0,0,4855,1080,81,0,2,0,57,0,0,0
0,0,0,0,0,0,4933,1083,93,0,5,0,82,3,1,0
0,0,0,0,0,0,4922,1079,3,0,0,0,9,0,0,0
0,0,0,0,0,0,4855,1090,26,0,0,1,12,1,0,1
0,0,0,0,0,0,4975,1099,44,0,4,1,34,0,2,0
1,0,1,1,0,0,4904,1109,306,0,8,0,320,1,5,2
0,0,0,0,0,0,4896,1102,286,0,4,2,331,2,4,4
0,0,0,0,0,0,4910,1065,120,0,1,0,138,1,2,0
0,0,0,0,0,0,4960,1065,129,0,6,0,116,1,2,0
1,0,1,1,1,0,4905,1091,361,0,4,4,421,2,2,3
0,0,0,0,0,0,4927,1105,34,0,2,0,28,0,0,0
0,0,0,0,0,0,4927,1074,16,0,2,0,10,0,0,0
1,0,1,1,1,0,4915,1089,198,0,2,1,252,1,0,2
0,0,0,0,0,0,4892,1084,20,0,0,0,23,0,0,0
0,0,0,0,0,0,4854,1117,62,0,1,0,65,1,0,0
1,0,1,1,0,0,4956,1086,338,0,9,0,297,1,4,2
0,0,0,0,0,0,4915,1091,154,0,2,0,164,0,3,2
1,0,1,1,1,0,4861,1109,305,0,6,0,333,4,5,1
0,0,0,0,0,0,4886,1083,33,0,2,0,24,0,1,1
0,0,0,0,0,0,4889,1088,99,0,2,0,89,1,0,1
0,0,0,0,0,0,4881,1108,49,0,1,0,42,1,1,0
0,0,0,0,0,0,4900,1089,27,0,1,0,24,1,1,0
0,0,0,0,0,0,4960,1087,272,0,3,4,352,1,1,1
2,0,2,2,2,0,4858,1089,367,0,5,11,380,5,6,5
0,0,0,0,0,0,4833,1119,26,0,1,0,23,1,1,1
0,0,0,0,0,0,4907,1096,117,0,1,2,128,1,0,1
0,0,0,0,0,0,4831,1119,22,0,1,0,11,1,0,0
0,0,0,0,0,0,4954,1110,12,0,0,0,8,0,0,0
1,0,1,1,1,0,4958,1108,232,0,5,3,191,1,3,0
0,0,0,0,0,0,4873,1106,409,0,4,4,435,5,7,7
0,0,0,0,0,0,4979,1082,2,0,0,0,3,0,0,0
1,0,1,1,0,0,4843,1098,300,0,8,4,351,4,5,3
