vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4331,1657,139,0,1,2,117,0,3,1
0,0,0,0,0,0,4300,1681,26,0,0,1,19,0,0,0
2,0,2,2,1,0,4389,1634,136,0,7,0,152,3,4,1
0,0,0,0,0,0,4321,1672,91,0,3,1,56,1,0,0
0,0,0,0,0,0,4268,1689,42,0,2,3,53,0,1,0
0,0,0,0,0,0,4336,1667,20,0,1,2,20,2,0,0
0,0,0,0,0,0,4366,1670,12,0,2,0,8,0,0,0
0,0,0,0,0,0,4286,1660,117,0,3,0,108,1,1,0
0,0,0,0,0,0,4329,1674,13,0,1,2,15,0,0,0
0,0,0,0,0,0,4332,1667,143,0,10,3,102,1,2,0
1,0,1,1,0,0,4326,1672,145,0,5,2,170,1,7,1
0,0,0,0,0,0,4291,1691,91,0,1,0,80,1,1,1
0,0,0,0,0,0,4291,1695,104,0,2,1,83,1,3,0
0,0,0,0,0,0,4319,1662,22,0,2,1,9,0,1,1
0,0,0,0,0,0,4305,1650,101,0,2,1,110,0,3,0
0,0,0,0,0,0,4328,1684,45,0,4,0,34,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4327,1653,104,0,1,2,128,0,1,0
0,0,0,0,0,0,4305,1676,193,0,4,1,254,0,6,0
1,0,1,1,0,1,4315,1687,164,0,2,1,170,1,5,0
0,0,0,0,0,0,4310,1664,75,0,1,0,61,1,3,0
0,0,0,0,0,0,4315,1641,117,0,5,2,189,1,3,0
2,0,2,2,0,1,4401,1645,115,0,5,1,138,2,1,0
1,0,1,1,0,0,4377,1645,161,0,5,0,175,0,0,2
0,0,0,0,0,0,4313,1690,222,0,4,1,225,0,4,2
0,0,0,0,0,0,4323,1661,14,0,2,1,20,0,0,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4266,1664,22,0,0,0,8,1,0,0
0,0,0,0,0,0,4331,1655,177,0,5,2,177,3,5,1
0,0,0,0,0,0,4269,1690,45,0,1,0,64,1,0,0
2,0,2,2,2,0,4324,1694,144,0,2,2,164,2,2,1
0,0,0,0,0,0,4350,1702,128,0,2,1,164,1,1,0
2,0,2,2,0,1,4321,1660,362,0,8,5,419,0,10,2
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,127,0,1,2,104,0,0,0
0,0,0,0,0,0,4350,1702,139,0,4,2,134,1,0,0
0,0,0,0,0,0,4274,1699,188,0,6,3,222,0,1,2
0,0,0,0,0,0,4401,1649,35,0,1,0,19,0,0,0
0,0,0,0,0,0,4388,1620,166,0,4,1,170,1,0,1
0,0,0,0,0,0,4325,1651,40,0,0,0,64,0,0,0
0,0,0,0,0,0,4397,1654,203,0,2,2,196,0,3,0
1,0,1,1,1,0,4359,1666,88,0,5,4,78,1,1,0
0,0,0,0,0,0,4315,1644,296,0,9,5,282,1,5,2
1,0,1,1,0,0,4265,1666,202,0,4,2,222,4,2,2
0,0,0,0,0,0,4316,1703,52,0,1,0,32,0,1,0
1,0,1,1,1,0,4355,1641,221,0,7,1,221,5,6,2
1,0,1,1,0,0,4281,1662,250,0,4,5,258,2,3,0
