vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
3,0,3,3,0,0,5430,546,653,0,9,5,696,2,10,8
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
4,0,4,4,0,0,5464,525,527,0,11,2,443,1,6,2
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
1,0,1,1,0,0,5502,532,199,0,4,3,145,1,1,1
2,0,2,2,0,0,5436,507,348,0,7,3,387,5,6,2
3,0,3,3,0,0,5451,549,312,0,4,1,305,0,9,4
1,0,1,1,0,1,5464,534,414,0,9,3,437,1,3,1
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,60,0,1,0,53,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
2,0,2,2,0,0,5461,517,232,0,3,1,261,1,2,2
0,0,0,0,0,0,5410,544,425,0,5,4,384,1,5,3
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,32,0,3,0,31,0,1,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
1,0,1,1,0,0,5458,541,488,0,9,2,460,3,3,3
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
6,0,6,6,1,0,5510,532,587,0,5,4,574,1,6,2
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,36,0,0,0,26,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
1,0,1,1,0,0,5406,524,384,0,3,2,372,2,2,1
4,0,4,4,0,0,5444,539,538,0,9,2,592,2,9,4
1,0,1,1,0,0,5434,523,277,0,6,1,275,1,4,1
0,0,0,0,0,0,5502,520,105,0,4,1,107,0,1,0
