vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,4327,1657,199,0,6,4,195,5,4,2
0,0,0,0,0,0,4300,1681,34,0,1,2,29,0,0,0
0,0,0,0,0,0,4391,1634,106,0,8,1,93,4,5,0
0,0,0,0,0,0,4321,1672,61,0,2,1,46,1,0,0
0,0,0,0,0,0,4268,1689,25,0,2,2,23,0,0,0
0,0,0,0,0,0,4336,1667,16,0,1,2,19,2,0,0
0,0,0,0,0,0,4366,1670,16,0,2,0,15,0,0,0
0,0,0,0,0,0,4285,1660,161,0,4,3,188,2,2,0
0,0,0,0,0,0,4329,1674,16,0,1,2,18,0,0,0
0,0,0,0,0,0,4331,1667,166,0,7,2,142,2,0,1
0,0,0,0,0,0,4328,1672,126,0,4,3,151,0,3,2
0,0,0,0,0,0,4291,1691,87,0,1,0,129,1,2,2
0,0,0,0,0,0,4289,1695,88,0,3,1,92,3,1,0
0,0,0,0,0,0,4319,1662,22,0,2,1,8,0,1,1
0,0,0,0,0,0,4304,1650,236,0,10,0,291,1,4,0
0,0,0,0,0,0,4328,1684,20,0,3,0,13,0,0,0
0,0,0,0,0,0,4326,1667,6,0,1,0,1,0,0,0
0,0,0,0,0,0,4327,1653,109,0,1,2,101,0,0,0
0,0,0,0,0,0,4304,1676,119,0,4,1,129,1,4,2
1,0,1,1,0,1,4314,1687,83,0,3,0,59,2,2,0
0,0,0,0,0,0,4310,1664,43,0,1,0,22,1,1,0
0,0,0,0,0,0,4314,1641,139,0,4,2,191,2,1,1
0,0,0,0,0,0,4403,1645,124,0,3,0,120,2,1,0
1,0,1,1,0,0,4377,1645,94,0,3,0,108,1,2,1
1,0,1,1,0,0,4312,1690,95,0,3,2,75,0,2,1
0,0,0,0,0,0,4323,1661,16,0,2,1,17,0,0,0
0,0,0,0,0,0,4338,1649,3,0,0,0,1,0,0,0
0,0,0,0,0,0,4266,1664,20,0,0,0,8,1,0,0
0,0,0,0,0,0,4331,1655,234,0,7,5,250,3,4,2
0,0,0,0,0,0,4269,1690,23,0,1,0,16,1,0,0
1,0,1,1,0,0,4326,1694,210,0,5,5,182,1,4,1
0,0,0,0,0,0,4350,1702,125,0,5,1,127,0,1,0
0,0,0,0,0,0,4321,1660,177,0,12,1,155,2,3,2
0,0,0,0,0,0,4287,1673,11,0,2,2,8,0,0,0
0,0,0,0,0,0,4312,1669,32,0,1,0,18,0,0,0
1,0,1,1,0,0,4349,1702,124,0,4,2,113,1,0,0
0,0,0,0,0,0,4274,1699,41,0,3,2,14,0,0,0
0,0,0,0,0,0,4401,1649,34,0,1,0,21,0,0,0
1,0,1,1,1,0,4386,1620,96,0,5,0,103,2,0,0
0,0,0,0,0,0,4325,1651,27,0,1,0,39,0,1,0
0,0,0,0,0,0,4397,1654,90,0,3,2,68,0,1,0
0,0,0,0,0,0,4360,1666,122,0,6,3,154,2,1,1
0,0,0,0,0,0,4316,1644,193,0,9,3,190,0,3,2
0,0,0,0,0,0,4268,1666,217,0,4,1,294,1,6,4
0,0,0,0,0,0,4316,1703,99,0,2,2,91,0,2,0
0,0,0,0,0,0,4357,1641,290,0,8,2,303,5,5,3
0,0,0,0,0,0,4282,1662,188,0,5,2,219,2,3,0
0,0,0,0,0,0,4382,1692,7,0,1,0,0,0,0,0
0,0,0,0,0,0,4337,1677,58,0,1,0,59,1,0,1
0,0,0,0,0,0,4333,1667,46,0,0,0,45,0,0,0
0,0,0,0,0,0,4304,1668,155,0,6,5,133,4,2,6
0,0,0,0,0,0,4348,1678,51,0,1,1,42,0,0,0
0,0,0,0,0,0,4313,1686,33,0,0,2,7,0,1,0
1,0,1,1,0,0,4367,1661,184,0,5,2,176,3,1,0
1,0,1,1,0,0,4367,1633,84,0,5,0,78,0,0,2
0,0,0,0,0,0,4333,1672,100,0,6,1,89,2,3,0
0,0,0,0,0,0,4288,1686,86,0,7,3,60,3,0,0
0,0,0,0,0,0,4320,1650,62,0,2,2,44,1,1,0
0,0,0,0,0,0,4388,1655,171,0,6,2,168,1,4,2
2,0,2,2,0,0,4319,1680,313,0,5,5,279,4,3,2
0,0,0,0,0,0,4306,1668,78,0,5,0,92,1,1,0
