vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
0,0,0,0,0,0,5434,546,44,0,0,0,30,1,0,2
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
0,0,0,0,0,0,5469,525,201,0,5,2,257,0,2,4
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5471,533,118,0,1,0,220,1,0,2
1,0,1,1,1,0,5502,532,69,0,0,0,50,1,1,0
0,0,0,0,0,0,5438,507,246,0,2,3,321,2,4,1
0,0,0,0,0,0,5453,549,25,0,1,0,27,1,2,0
0,0,0,0,0,0,5465,534,27,0,2,1,22,0,0,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,25,0,1,0,22,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
1,0,1,1,0,0,5463,517,19,0,1,0,18,0,0,1
0,0,0,0,0,0,5410,544,86,0,1,1,79,2,1,1
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,162,0,5,0,353,0,4,1
0,0,0,0,0,0,5439,541,19,0,0,1,5,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
1,0,1,1,0,0,5458,541,389,0,8,2,428,3,6,3
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5440,516,159,0,7,0,227,1,0,2
0,0,0,0,0,0,5517,532,17,0,0,1,12,0,0,0
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,30,0,0,0,28,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
1,0,1,1,1,0,5407,524,414,0,3,1,517,0,10,0
0,0,0,0,0,0,5446,539,305,0,7,4,312,4,3,1
0,0,0,0,0,0,5433,523,157,0,1,5,262,3,5,2
2,0,2,2,0,0,5498,520,448,0,10,3,557,2,6,3
0,0,0,0,0,0,5508,544,16,0,0,0,6,0,0,0
0,0,0,0,0,0,5452,531,37,0,0,0,20,0,0,0
0,0,0,0,0,0,5425,536,195,0,4,4,286,0,3,2
0,0,0,0,0,0,5452,528,354,0,9,3,386,1,3,1
0,0,0,0,0,0,5494,558,192,0,6,4,181,2,5,2
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
1,0,1,1,1,0,5486,520,66,0,2,0,86,1,0,0
0,0,0,0,0,0,5439,535,142,0,6,0,138,1,3,0
0,0,0,0,0,0,5500,549,278,0,4,0,376,1,3,2
0,0,0,0,0,0,5504,523,152,0,3,1,194,1,2,0
0,0,0,0,0,0,5414,545,15,0,0,1,11,1,0,1
0,0,0,0,0,0,5394,542,20,0,0,0,34,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
0,0,0,0,0,0,5472,529,13,0,1,1,5,0,0,0
0,0,0,0,0,0,5408,533,182,0,2,1,192,6,1,2
0,0,0,0,0,0,5562,512,38,0,1,2,34,0,1,0
0,0,0,0,0,0,5470,543,90,0,1,1,69,1,1,0
0,0,0,0,0,0,5461,536,402,0,8,2,541,3,8,3
0,0,0,0,0,0,5422,554,25,0,0,1,37,0,0,2
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5442,558,234,0,3,0,293,0,2,4
0,0,0,0,0,0,5492,539,98,1,1,0,146,2,3,0
1,0,1,1,0,0,5450,550,125,0,1,0,240,1,1,1
1,0,1,1,0,0,5461,541,260,0,2,2,299,3,2,3
0,0,0,0,0,0,5432,545,607,0,13,4,669,1,12,2
0,0,0,0,0,0,5421,548,421,0,9,6,478,3,2,3
0,0,0,0,0,0,5517,526,19,0,0,1,9,0,0,1
1,0,1,1,1,0,5464,540,190,0,4,1,230,1,3,0
0,0,0,0,0,0,5450,523,41,0,0,1,29,2,0,0
0,0,0,0,0,0,5423,546,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5443,533,89,0,4,1,62,1,1,0
0,0,0,0,0,0,5466,523,10,0,2,0,5,1,0,0
0,0,0,0,0,0,5449,537,385,0,4,2,481,4,7,3
0,0,0,0,0,0,5514,533,107,0,0,2,101,0,2,0
1,0,1,1,1,0,5416,536,71,0,2,1,91,0,1,1
0,0,0,0,0,0,5402,549,96,1,1,1,111,1,3,4
0,0,0,0,0,0,5474,530,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5411,539,6,0,0,0,3,0,0,0
0,0,0,0,0,0,5526,537,13,0,1,0,5,0,0,0
0,0,0,0,0,0,5519,548,77,0,1,2,52,1,1,3
0,0,0,0,0,0,5446,536,51,0,0,0,61,0,1,0
1,0,1,1,1,0,5524,536,131,0,4,0,210,0,2,1
0,0,0,0,0,0,5406,539,62,0,3,1,69,0,2,0
0,0,0,0,0,0,5472,542,2,0,0,0,0,0,0,0
0,0,0,0,0,0,5504,528,171,0,2,0,184,0,0,1
3,0,3,3,1,0,5481,541,232,0,7,4,288,2,1,1
0,0,0,0,0,0,5476,528,19,0,0,0,10,0,0,1
0,0,0,0,0,0,5442,530,100,0,2,1,100,2,1,0
0,0,0,0,0,0,5456,548,45,0,0,0,52,1,3,1
0,0,0,0,0,0,5389,539,19,0,0,1,17,1,0,0
0,0,0,0,0,0,5424,550,1,0,0,0,0,0,1,0
0,0,0,0,0,0,5454,540,339,0,5,5,452,1,3,1
0,0,0,0,0,0,5443,531,42,0,2,0,22,1,1,0
0,0,0,0,0,0,5448,528,285,0,4,5,310,1,3,3
0,0,0,0,0,0,5418,523,83,0,1,0,81,0,3,0
0,0,0,0,0,0,5452,545,18,0,2,0,16,0,0,0
0,0,0,0,0,0,5467,536,153,0,2,1,155,4,2,0
1,0,1,1,0,0,5481,535,132,0,3,0,152,2,4,0
0,0,0,0,0,0,5469,539,7,0,0,1,7,0,0,0
0,0,0,0,0,0,5420,547,326,0,6,1,360,0,4,2
1,0,1,1,1,0,5451,552,158,0,4,2,233,2,3,0
1,0,1,1,0,0,5472,528,374,0,13,2,419,5,4,1
