vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
2,0,2,2,0,0,5430,546,306,0,4,2,272,4,3,6
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
2,0,2,2,0,0,5465,525,356,0,8,5,401,2,5,2
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
0,0,0,0,0,0,5504,532,212,0,4,3,241,0,2,1
0,0,0,0,0,0,5438,507,39,0,1,0,25,2,1,0
0,0,0,0,0,0,5454,549,42,0,1,1,50,0,1,1
1,0,1,1,0,1,5462,534,267,0,2,2,348,3,4,0
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5452,529,40,0,1,0,41,2,1,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
0,0,0,0,0,0,5463,517,181,0,3,0,234,1,1,2
3,0,3,3,0,0,5407,544,195,0,4,1,225,3,5,2
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,73,0,3,1,64,0,2,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
2,0,2,2,2,0,5457,541,318,0,13,2,292,3,2,2
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
3,0,3,3,2,0,5513,532,322,0,3,5,386,1,4,0
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,86,0,2,0,73,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
2,0,2,2,0,1,5405,524,249,0,3,2,229,2,2,1
3,0,3,3,1,0,5445,539,380,0,9,1,370,4,5,1
0,0,0,0,0,0,5435,523,72,0,2,2,64,1,3,0
0,0,0,0,0,0,5502,520,135,0,4,1,170,0,4,0
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
0,0,0,0,0,0,5452,531,188,0,2,0,216,0,3,0
0,0,0,0,0,0,5425,536,249,0,3,2,326,0,2,4
2,0,2,2,0,1,5451,528,96,0,4,1,86,0,0,1
3,0,3,3,0,0,5491,558,418,0,7,0,519,2,11,2
0,0,0,0,0,0,5439,534,3,0,0,0,0,0,0,0
0,0,0,0,0,0,5493,557,1,0,0,1,3,0,0,0
1,0,1,1,0,0,5486,520,80,0,6,0,56,1,1,1
1,0,1,1,0,0,5439,535,297,0,8,1,399,1,5,1
0,0,0,0,0,0,5500,549,374,0,5,2,483,1,9,4
0,0,0,0,0,0,5504,523,29,0,1,0,25,0,1,0
1,0,1,1,0,1,5413,545,18,0,0,1,13,1,0,1
1,0,1,1,0,0,5393,542,41,0,2,0,66,0,0,0
0,0,0,0,0,0,5471,549,7,0,1,0,9,0,0,1
1,0,1,1,1,0,5470,529,223,0,1,4,220,1,4,2
1,0,1,1,0,0,5407,533,546,0,7,4,630,5,6,7
0,0,0,0,0,0,5562,512,54,0,1,2,45,0,1,1
0,0,0,0,0,0,5469,543,84,0,4,1,49,2,1,0
0,0,0,0,0,0,5464,536,17,0,1,1,22,0,0,0
0,0,0,0,0,0,5422,554,270,0,2,2,305,0,2,4
0,0,0,0,0,0,5490,535,1,0,0,0,0,0,0,0
