vac_sus_dose1,vac_herd_dose_1,inf_dose_1,dead_dose_1,hosp_dose_1,icu_dose_1,vac_sus_dose_2,vac_herd_dose_2,inf_dose_2,dead_dose_2,hosp_dose_2,icu_dose_2,inf_n_vac,dead_n_vac,hosp_n_vac,icu_n_vac
0,0,0,0,0,0,5456,532,13,0,0,1,8,1,0,0
1,0,1,1,0,1,5431,546,200,0,3,1,180,3,1,3
0,0,0,0,0,0,5489,539,0,0,1,0,1,0,0,0
3,0,3,3,0,1,5463,525,469,0,12,3,485,4,7,2
0,0,0,0,0,0,5419,538,6,0,0,0,4,0,0,0
0,0,0,0,0,0,5472,533,24,0,0,0,11,0,0,1
3,0,3,3,1,0,5501,532,576,0,12,6,618,1,7,3
0,0,0,0,0,0,5438,507,215,0,6,2,189,2,4,0
0,0,0,0,0,0,5454,549,51,0,2,0,40,0,2,1
1,0,1,1,1,0,5464,534,286,0,2,1,375,0,4,2
0,0,0,0,0,0,5465,534,15,0,0,1,8,1,0,0
0,0,0,0,0,0,5453,529,26,0,1,0,22,1,0,0
0,0,0,0,0,0,5473,513,3,0,0,0,3,0,1,0
1,0,1,1,0,0,5462,517,157,0,1,3,178,1,0,2
3,0,3,3,1,0,5407,544,348,0,3,1,386,2,3,3
0,0,0,0,0,0,5474,538,11,0,2,0,8,0,0,0
0,0,0,0,0,0,5452,541,79,0,3,0,94,0,4,0
0,0,0,0,0,0,5439,541,20,0,0,1,8,0,0,0
0,0,0,0,0,0,5451,530,7,0,0,0,5,0,0,0
6,0,6,6,1,0,5455,541,526,0,18,5,481,1,4,1
0,0,0,0,0,0,5425,550,4,0,0,0,0,0,1,1
0,0,0,0,0,0,5441,516,22,0,1,0,33,0,0,0
1,0,1,1,1,0,5514,532,489,0,3,6,528,2,7,1
0,0,0,0,0,0,5490,533,10,0,1,0,9,0,0,1
0,0,0,0,0,0,5452,551,8,0,1,0,4,0,0,0
0,0,0,0,0,0,5451,532,36,0,0,0,26,0,0,0
0,0,0,0,0,0,5447,540,1,0,0,0,0,0,0,0
0,0,0,0,0,0,5407,524,253,0,5,2,236,1,2,4
2,0,2,2,0,0,5446,539,445,0,12,6,393,3,8,1
1,0,1,1,0,1,5434,523,206,0,6,2,240,1,4,1
0,0,0,0,0,0,5502,520,46,0,2,0,82,0,0,0
0,0,0,0,0,0,5508,544,28,0,1,0,14,0,0,0
1,0,1,1,0,0,5449,531,502,0,14,5,589,2,5,0
0,0,0,0,0,0,5425,536,115,0,1,2,110,0,0,0
3,0,3,3,0,1,5450,528,167,0,6,1,154,0,1,1
4,0,4,4,1,0,5489,558,558,0,7,2,587,3,6,1
